Var1,Var2,Overlap,Dissimilarity,Transfer_1,Transfer_2,Inoculum_1,Inoculum_2,Same_Inoculum,Same_Transfer
Glucose.2.1.4,Glucose.6.4.2,0.699890217321875,0.308820648763774,4,2,2,6,FALSE,FALSE
Glucose.2.2.4,Glucose.6.4.2,0.624255058303854,0.0357072406056516,4,2,2,6,FALSE,FALSE
Glucose.2.3.4,Glucose.6.4.2,0.525457224605788,0.660153936021792,4,2,2,6,FALSE,FALSE
Glucose.2.4.4,Glucose.6.4.2,0.487918640943926,0.509784011383072,4,2,2,6,FALSE,FALSE
Glucose.2.5.4,Glucose.6.4.2,0.701668398666311,0.128853991056796,4,2,2,6,FALSE,FALSE
Glucose.2.6.4,Glucose.6.4.2,0.451631503233297,0.637513806970958,4,2,2,6,FALSE,FALSE
Glucose.2.7.4,Glucose.6.4.2,0.646192623854997,0.419996043415704,4,2,2,6,FALSE,FALSE
Glucose.2.8.4,Glucose.6.4.2,0.643640925375177,0.518608635512512,4,2,2,6,FALSE,FALSE
Glucose.6.1.4,Glucose.6.4.2,0.916841149964501,0.474581941224882,4,2,6,6,TRUE,FALSE
Glucose.6.2.4,Glucose.6.4.2,0.715093611277458,0.0111864625528976,4,2,6,6,TRUE,FALSE
Glucose.6.3.4,Glucose.6.4.2,0.706275023379617,0.400806526909404,4,2,6,6,TRUE,FALSE
Glucose.6.4.4,Glucose.6.4.2,0.730417071925437,0.150277849398526,4,2,6,6,TRUE,FALSE
Glucose.6.5.4,Glucose.6.4.2,0.757684566297424,0.125769708525634,4,2,6,6,TRUE,FALSE
Glucose.6.6.4,Glucose.6.4.2,0.652362007652841,0.532703253710741,4,2,6,6,TRUE,FALSE
Glucose.6.7.4,Glucose.6.4.2,0.729427145998538,0.453954068770231,4,2,6,6,TRUE,FALSE
Glucose.6.8.4,Glucose.6.4.2,0.923791453059733,0.178431573593374,4,2,6,6,TRUE,FALSE
Glucose.2.1.5,Glucose.6.4.2,0.521144451163198,0.652572234741069,5,2,2,6,FALSE,FALSE
Glucose.2.2.5,Glucose.6.4.2,0.642415298437938,0,5,2,2,6,FALSE,FALSE
Glucose.2.3.5,Glucose.6.4.2,0.706279009222982,0.566919795541708,5,2,2,6,FALSE,FALSE
Glucose.2.4.5,Glucose.6.4.2,0.24795685366844,0.540001005733849,5,2,2,6,FALSE,FALSE
Glucose.2.5.5,Glucose.6.4.2,0.610924286444155,0,5,2,2,6,FALSE,FALSE
Glucose.2.6.5,Glucose.6.4.2,0.648218412234966,0.66092599381829,5,2,2,6,FALSE,FALSE
Glucose.2.7.5,Glucose.6.4.2,0.572795860140677,0.266288610457623,5,2,2,6,FALSE,FALSE
Glucose.2.8.5,Glucose.6.4.2,0.856701709272928,0.409396922526764,5,2,2,6,FALSE,FALSE
Glucose.6.1.5,Glucose.6.4.2,0.676687173220369,0.413695744540423,5,2,6,6,TRUE,FALSE
Glucose.6.2.5,Glucose.6.4.2,0.509737927476245,0,5,2,6,6,TRUE,FALSE
Glucose.6.3.5,Glucose.6.4.2,0.49096055020972,0,5,2,6,6,TRUE,FALSE
Glucose.6.4.5,Glucose.6.4.2,0.470838015434189,0,5,2,6,6,TRUE,FALSE
Glucose.6.5.5,Glucose.6.4.2,0.417734412848747,0,5,2,6,6,TRUE,FALSE
Glucose.6.6.5,Glucose.6.4.2,0.499598529404476,0,5,2,6,6,TRUE,FALSE
Glucose.6.7.5,Glucose.6.4.2,0.691723806692357,0,5,2,6,6,TRUE,FALSE
Glucose.6.8.5,Glucose.6.4.2,0.704067971209821,0.455416403861753,5,2,6,6,TRUE,FALSE
Glucose.2.1.6,Glucose.6.4.2,0.721855187057166,0.665939462878015,6,2,2,6,FALSE,FALSE
Glucose.2.2.6,Glucose.6.4.2,0.655405412015183,0.0801878520739641,6,2,2,6,FALSE,FALSE
Glucose.2.3.6,Glucose.6.4.2,0.719037470973961,0.558079032282742,6,2,2,6,FALSE,FALSE
Glucose.2.4.6,Glucose.6.4.2,0.396064704235723,0.619952681773947,6,2,2,6,FALSE,FALSE
Glucose.2.5.6,Glucose.6.4.2,0.702285361334157,0.180973666881038,6,2,2,6,FALSE,FALSE
Glucose.2.6.6,Glucose.6.4.2,0.579764113589905,0.68220036016714,6,2,2,6,FALSE,FALSE
Glucose.2.7.6,Glucose.6.4.2,0.685250628354594,0,6,2,2,6,FALSE,FALSE
Glucose.2.8.6,Glucose.6.4.2,0.561413005359886,0.333626254790902,6,2,2,6,FALSE,FALSE
Glucose.6.1.6,Glucose.6.4.2,0.641666785058139,0,6,2,6,6,TRUE,FALSE
Glucose.6.2.6,Glucose.6.4.2,0.262460318600342,0,6,2,6,6,TRUE,FALSE
Glucose.6.3.6,Glucose.6.4.2,0.468205322063443,0,6,2,6,6,TRUE,FALSE
Glucose.6.4.6,Glucose.6.4.2,0.429026988020805,0,6,2,6,6,TRUE,FALSE
Glucose.6.5.6,Glucose.6.4.2,0.459589151996414,0,6,2,6,6,TRUE,FALSE
Glucose.6.6.6,Glucose.6.4.2,0.474711959568651,0,6,2,6,6,TRUE,FALSE
Glucose.6.7.6,Glucose.6.4.2,0.507402993104635,0,6,2,6,6,TRUE,FALSE
Glucose.6.8.6,Glucose.6.4.2,0.484324345876308,0,6,2,6,6,TRUE,FALSE
Glucose.2.1.7,Glucose.6.4.2,0.619378822048429,0.236216621191755,7,2,2,6,FALSE,FALSE
Glucose.2.2.7,Glucose.6.4.2,0.694849311363901,0.0693892790797071,7,2,2,6,FALSE,FALSE
Glucose.2.3.7,Glucose.6.4.2,0.505031369241526,0.727478277232513,7,2,2,6,FALSE,FALSE
Glucose.2.4.7,Glucose.6.4.2,0.62145303253701,0.723883833069801,7,2,2,6,FALSE,FALSE
Glucose.2.5.7,Glucose.6.4.2,0.702285361334157,0.0460000833801687,7,2,2,6,FALSE,FALSE
Glucose.2.6.7,Glucose.6.4.2,0.543476452367983,0.714457410048066,7,2,2,6,FALSE,FALSE
Glucose.2.7.7,Glucose.6.4.2,0.686042669667561,0,7,2,2,6,FALSE,FALSE
Glucose.2.8.7,Glucose.6.4.2,0.50562545957234,0.630836255581968,7,2,2,6,FALSE,FALSE
Glucose.6.1.7,Glucose.6.4.2,0.40775559581294,0,7,2,6,6,TRUE,FALSE
Glucose.6.2.7,Glucose.6.4.2,0.691743421531347,0,7,2,6,6,TRUE,FALSE
Glucose.6.3.7,Glucose.6.4.2,0.610042452228987,0,7,2,6,6,TRUE,FALSE
Glucose.6.4.7,Glucose.6.4.2,0.514906585975954,0,7,2,6,6,TRUE,FALSE
Glucose.6.5.7,Glucose.6.4.2,0.54414034967767,0,7,2,6,6,TRUE,FALSE
Glucose.6.6.7,Glucose.6.4.2,0.471269820780574,0,7,2,6,6,TRUE,FALSE
Glucose.6.7.7,Glucose.6.4.2,0.470489349156571,0,7,2,6,6,TRUE,FALSE
Glucose.6.8.7,Glucose.6.4.2,0.799075181046589,0.163738578257439,7,2,6,6,TRUE,FALSE
Glucose.2.1.8,Glucose.6.4.2,0.559217423277043,0.493914068431271,8,2,2,6,FALSE,FALSE
Glucose.2.2.8,Glucose.6.4.2,0.601974133179979,0.0490310173379315,8,2,2,6,FALSE,FALSE
Glucose.2.3.8,Glucose.6.4.2,0.654692306586007,0.690247777751834,8,2,2,6,FALSE,FALSE
Glucose.2.4.8,Glucose.6.4.2,0.31748886618435,0.395150581700623,8,2,2,6,FALSE,FALSE
Glucose.2.5.8,Glucose.6.4.2,0.702285361334157,0.0372169645481345,8,2,2,6,FALSE,FALSE
Glucose.2.6.8,Glucose.6.4.2,0.33848658087467,0.616180279692976,8,2,2,6,FALSE,FALSE
Glucose.2.7.8,Glucose.6.4.2,0.674446574092786,0,8,2,2,6,FALSE,FALSE
Glucose.2.8.8,Glucose.6.4.2,0.366815935762817,0.625849546780696,8,2,2,6,FALSE,FALSE
Glucose.6.1.8,Glucose.6.4.2,0.498218982960956,0,8,2,6,6,TRUE,FALSE
Glucose.6.2.8,Glucose.6.4.2,0.696553838029192,0,8,2,6,6,TRUE,FALSE
Glucose.6.3.8,Glucose.6.4.2,0.456211034604466,0,8,2,6,6,TRUE,FALSE
Glucose.6.4.8,Glucose.6.4.2,0.473571846770602,0,8,2,6,6,TRUE,FALSE
Glucose.6.5.8,Glucose.6.4.2,0.487315534736586,0,8,2,6,6,TRUE,FALSE
Glucose.6.6.8,Glucose.6.4.2,0.46937511611215,0,8,2,6,6,TRUE,FALSE
Glucose.6.7.8,Glucose.6.4.2,0.684858902788601,0,8,2,6,6,TRUE,FALSE
Glucose.6.8.8,Glucose.6.4.2,0.689924778547159,0,8,2,6,6,TRUE,FALSE
Glucose.2.1.9,Glucose.6.4.2,0.657903754381686,0.631084248188104,9,2,2,6,FALSE,FALSE
Glucose.2.2.9,Glucose.6.4.2,0.55582215540147,0.22036494641786,9,2,2,6,FALSE,FALSE
Glucose.2.3.9,Glucose.6.4.2,0.718607123518142,0.0335540928632063,9,2,2,6,FALSE,FALSE
Glucose.2.4.9,Glucose.6.4.2,0.623023335957559,0.0176801899822685,9,2,2,6,FALSE,FALSE
Glucose.2.5.9,Glucose.6.4.2,0.702285361334157,0.69901421069287,9,2,2,6,FALSE,FALSE
Glucose.2.6.9,Glucose.6.4.2,0.60336270124863,0.633427220701366,9,2,2,6,FALSE,FALSE
Glucose.2.7.9,Glucose.6.4.2,0.652851753918805,0,9,2,2,6,FALSE,FALSE
Glucose.2.8.9,Glucose.6.4.2,0.906859090337639,0.211467072050196,9,2,2,6,FALSE,FALSE
Glucose.6.1.9,Glucose.6.4.2,0.536629753816289,0,9,2,6,6,TRUE,FALSE
Glucose.6.2.9,Glucose.6.4.2,0.537882058501185,0,9,2,6,6,TRUE,FALSE
Glucose.6.3.9,Glucose.6.4.2,0.692874765787558,0,9,2,6,6,TRUE,FALSE
Glucose.6.4.9,Glucose.6.4.2,0.623516409619294,0,9,2,6,6,TRUE,FALSE
Glucose.6.5.9,Glucose.6.4.2,0.452850102386303,0,9,2,6,6,TRUE,FALSE
Glucose.6.6.9,Glucose.6.4.2,0.528908665380915,0,9,2,6,6,TRUE,FALSE
Glucose.6.7.9,Glucose.6.4.2,0.690924099953535,0,9,2,6,6,TRUE,FALSE
Glucose.6.8.9,Glucose.6.4.2,0.877772875672814,0.368339967047002,9,2,6,6,TRUE,FALSE
Glucose.2.1.10,Glucose.6.4.2,0.470008901320135,0.655615174600072,10,2,2,6,FALSE,FALSE
Glucose.2.2.10,Glucose.6.4.2,0.68800291160838,0.399777900967749,10,2,2,6,FALSE,FALSE
Glucose.2.3.10,Glucose.6.4.2,0.608700154502332,0.420204087039438,10,2,2,6,FALSE,FALSE
Glucose.2.4.10,Glucose.6.4.2,0.561809506961788,0.692332596068745,10,2,2,6,FALSE,FALSE
Glucose.2.5.10,Glucose.6.4.2,0.702285361334157,0.152356753377153,10,2,2,6,FALSE,FALSE
Glucose.2.6.10,Glucose.6.4.2,0.63950785422511,0.657832242752785,10,2,2,6,FALSE,FALSE
Glucose.2.7.10,Glucose.6.4.2,0.696278733330843,0.0456072147935354,10,2,2,6,FALSE,FALSE
Glucose.2.8.10,Glucose.6.4.2,0.822693219777324,0.495787703997803,10,2,2,6,FALSE,FALSE
Glucose.6.1.10,Glucose.6.4.2,0.592866427590276,0,10,2,6,6,TRUE,FALSE
Glucose.6.2.10,Glucose.6.4.2,0.431815632112264,0,10,2,6,6,TRUE,FALSE
Glucose.6.3.10,Glucose.6.4.2,0.554795443418263,0,10,2,6,6,TRUE,FALSE
Glucose.6.4.10,Glucose.6.4.2,0.433181085997793,0,10,2,6,6,TRUE,FALSE
Glucose.6.5.10,Glucose.6.4.2,0.402948669442241,0,10,2,6,6,TRUE,FALSE
Glucose.6.6.10,Glucose.6.4.2,0.690603223891882,0,10,2,6,6,TRUE,FALSE
Glucose.6.7.10,Glucose.6.4.2,0.474095986137916,0,10,2,6,6,TRUE,FALSE
Glucose.6.8.10,Glucose.6.4.2,0.502219469083839,0,10,2,6,6,TRUE,FALSE
Glucose.2.1.11,Glucose.6.4.2,0.694532126676347,0.441166510586078,11,2,2,6,FALSE,FALSE
Glucose.2.2.11,Glucose.6.4.2,0.701403971256091,0.0570402413544713,11,2,2,6,FALSE,FALSE
Glucose.2.3.11,Glucose.6.4.2,0.69783833864748,0.442411712592797,11,2,2,6,FALSE,FALSE
Glucose.2.4.11,Glucose.6.4.2,0.619660803389384,0.10117952874934,11,2,2,6,FALSE,FALSE
Glucose.2.5.11,Glucose.6.4.2,0.702285361334157,0.206127684384402,11,2,2,6,FALSE,FALSE
Glucose.2.6.11,Glucose.6.4.2,0.69376186586133,0.741546612532595,11,2,2,6,FALSE,FALSE
Glucose.2.7.11,Glucose.6.4.2,0.827962559463292,0.348419764904683,11,2,2,6,FALSE,FALSE
Glucose.2.8.11,Glucose.6.4.2,0.583361439263086,0.365986633357811,11,2,2,6,FALSE,FALSE
Glucose.6.1.11,Glucose.6.4.2,0.686864997614407,0,11,2,6,6,TRUE,FALSE
Glucose.6.2.11,Glucose.6.4.2,0.203437884746906,0,11,2,6,6,TRUE,FALSE
Glucose.6.3.11,Glucose.6.4.2,0.4688445560595,0,11,2,6,6,TRUE,FALSE
Glucose.6.4.11,Glucose.6.4.2,0.676573081446742,0,11,2,6,6,TRUE,FALSE
Glucose.6.5.11,Glucose.6.4.2,0.373814627765869,0,11,2,6,6,TRUE,FALSE
Glucose.6.6.11,Glucose.6.4.2,0.402776976712238,0,11,2,6,6,TRUE,FALSE
Glucose.6.7.11,Glucose.6.4.2,0.695368535777117,0,11,2,6,6,TRUE,FALSE
Glucose.6.8.11,Glucose.6.4.2,0.685561691629975,0,11,2,6,6,TRUE,FALSE
Glucose.2.1.12,Glucose.6.4.2,0.609716699898465,0.725231481180772,12,2,2,6,FALSE,FALSE
Glucose.2.2.12,Glucose.6.4.2,0.701667505294614,0.169198726242368,12,2,2,6,FALSE,FALSE
Glucose.2.3.12,Glucose.6.4.2,0.665329302432663,0.495249378463794,12,2,2,6,FALSE,FALSE
Glucose.2.4.12,Glucose.6.4.2,0.419031125636235,0.723555268748258,12,2,2,6,FALSE,FALSE
Glucose.2.5.12,Glucose.6.4.2,0.63069282187935,0.258733718912984,12,2,2,6,FALSE,FALSE
Glucose.2.6.12,Glucose.6.4.2,0.457366089549676,0.704084192295199,12,2,2,6,FALSE,FALSE
Glucose.2.7.12,Glucose.6.4.2,0.522678481727277,0.0609727933719932,12,2,2,6,FALSE,FALSE
Glucose.2.8.12,Glucose.6.4.2,0.881819467223742,0.356333251869868,12,2,2,6,FALSE,FALSE
Glucose.6.1.12,Glucose.6.4.2,0.693295456534623,0,12,2,6,6,TRUE,FALSE
Glucose.6.2.12,Glucose.6.4.2,0.451554437382661,0,12,2,6,6,TRUE,FALSE
Glucose.6.3.12,Glucose.6.4.2,0.513948377600881,0,12,2,6,6,TRUE,FALSE
Glucose.6.4.12,Glucose.6.4.2,0.458266865173694,0,12,2,6,6,TRUE,FALSE
Glucose.6.5.12,Glucose.6.4.2,0.528502589798576,0.332797172033598,12,2,6,6,TRUE,FALSE
Glucose.6.6.12,Glucose.6.4.2,0.467899131350274,0,12,2,6,6,TRUE,FALSE
Glucose.6.7.12,Glucose.6.4.2,0.518174911749515,0,12,2,6,6,TRUE,FALSE
Glucose.6.8.12,Glucose.6.4.2,0.690575243583541,0.475708909820792,12,2,6,6,TRUE,FALSE
Glucose.6.6.2,Glucose.6.5.2,0.888991561415194,0.103545531346086,2,2,6,6,TRUE,TRUE
Glucose.6.7.2,Glucose.6.5.2,0.992494870747791,0.145653977363654,2,2,6,6,TRUE,TRUE
Glucose.6.8.2,Glucose.6.5.2,0.889477252277585,0.215550871816256,2,2,6,6,TRUE,TRUE
Glucose.2.1.3,Glucose.6.5.2,0.414521887041818,0.0870005106603386,3,2,2,6,FALSE,FALSE
Glucose.2.2.3,Glucose.6.5.2,0.754712881958268,0.28277995428239,3,2,2,6,FALSE,FALSE
Glucose.2.3.3,Glucose.6.5.2,0.220893849050986,0.419878897776726,3,2,2,6,FALSE,FALSE
Glucose.2.4.3,Glucose.6.5.2,0.611850460678808,0.370197239368482,3,2,2,6,FALSE,FALSE
Glucose.2.5.3,Glucose.6.5.2,0.835623928531187,0.158633670428769,3,2,2,6,FALSE,FALSE
Glucose.2.6.3,Glucose.6.5.2,0.33321674592446,0.267011467494786,3,2,2,6,FALSE,FALSE
Glucose.2.7.3,Glucose.6.5.2,0.777370562818856,0.0552773278552113,3,2,2,6,FALSE,FALSE
Glucose.2.8.3,Glucose.6.5.2,0.378921572597518,0.107213674034072,3,2,2,6,FALSE,FALSE
Glucose.6.1.3,Glucose.6.5.2,0.886139529349995,0.114539526267941,3,2,6,6,TRUE,FALSE
Glucose.6.2.3,Glucose.6.5.2,0.884464753247216,0.132375578720914,3,2,6,6,TRUE,FALSE
Glucose.6.3.3,Glucose.6.5.2,0.87970785880768,0.224820606547043,3,2,6,6,TRUE,FALSE
Glucose.6.4.3,Glucose.6.5.2,0.887920852503694,0.442345394894443,3,2,6,6,TRUE,FALSE
Glucose.6.5.3,Glucose.6.5.2,0.873097786949488,0.138007659090841,3,2,6,6,TRUE,FALSE
Glucose.6.6.3,Glucose.6.5.2,0.86109783744336,0.143473201169698,3,2,6,6,TRUE,FALSE
Glucose.6.7.3,Glucose.6.5.2,0.880155994751151,0.325909169958724,3,2,6,6,TRUE,FALSE
Glucose.6.8.3,Glucose.6.5.2,0.893449566641131,0.220293296026239,3,2,6,6,TRUE,FALSE
Glucose.2.1.4,Glucose.6.5.2,0.618920891799999,0.47895086870888,4,2,2,6,FALSE,FALSE
Glucose.2.2.4,Glucose.6.5.2,0.742903108412774,0.00852255676091579,4,2,2,6,FALSE,FALSE
Glucose.2.3.4,Glucose.6.5.2,0.429389053952642,0.179426031037097,4,2,2,6,FALSE,FALSE
Glucose.2.4.4,Glucose.6.5.2,0.409059158998723,0.296971258248886,4,2,2,6,FALSE,FALSE
Glucose.2.5.4,Glucose.6.5.2,0.964157122747982,0.106175822078291,4,2,2,6,FALSE,FALSE
Glucose.2.6.4,Glucose.6.5.2,0.355563332580151,0.16432587275607,4,2,2,6,FALSE,FALSE
Glucose.2.7.4,Glucose.6.5.2,0.908681347936668,0.289789562485635,4,2,2,6,FALSE,FALSE
Glucose.2.8.4,Glucose.6.5.2,0.562671599853301,0.359939609576582,4,2,2,6,FALSE,FALSE
Glucose.6.1.4,Glucose.6.5.2,0.814898887732142,0.00596507185663447,4,2,6,6,TRUE,FALSE
Glucose.6.2.4,Glucose.6.5.2,0.611041505468426,0.483358812467665,4,2,6,6,TRUE,FALSE
Glucose.6.3.4,Glucose.6.5.2,0.604332761147259,0.115368700557802,4,2,6,6,TRUE,FALSE
Glucose.6.4.4,Glucose.6.5.2,0.626364966116405,0.365867393630663,4,2,6,6,TRUE,FALSE
Glucose.6.5.4,Glucose.6.5.2,0.653632460488392,0.368022134674277,4,2,6,6,TRUE,FALSE
Glucose.6.6.4,Glucose.6.5.2,0.548309901843808,0.375257367819143,4,2,6,6,TRUE,FALSE
Glucose.6.7.4,Glucose.6.5.2,0.62748488376618,0.046634304648522,4,2,6,6,TRUE,FALSE
Glucose.6.8.4,Glucose.6.5.2,0.819739347250701,0.326596795444782,4,2,6,6,TRUE,FALSE
Glucose.2.1.5,Glucose.6.5.2,0.440175125641321,0.605704459948462,5,2,2,6,FALSE,FALSE
Glucose.2.2.5,Glucose.6.5.2,0.763173192123532,0,5,2,2,6,FALSE,FALSE
Glucose.2.3.5,Glucose.6.5.2,0.625309683701106,0.455227109750424,5,2,2,6,FALSE,FALSE
Glucose.2.4.5,Glucose.6.5.2,0.169097371723238,0.266623253275637,5,2,2,6,FALSE,FALSE
Glucose.2.5.5,Glucose.6.5.2,0.731682180129749,0,5,2,2,6,FALSE,FALSE
Glucose.2.6.5,Glucose.6.5.2,0.56724908671309,0.262357919803841,5,2,2,6,FALSE,FALSE
Glucose.2.7.5,Glucose.6.5.2,0.835284584222347,0.0613802056807598,5,2,2,6,FALSE,FALSE
Glucose.2.8.5,Glucose.6.5.2,0.898600121013319,0.264590957274851,5,2,2,6,FALSE,FALSE
Glucose.6.1.5,Glucose.6.5.2,0.57474491098801,0.100588627197571,5,2,6,6,TRUE,FALSE
Glucose.6.2.5,Glucose.6.5.2,0.63049582116184,0,5,2,6,6,TRUE,FALSE
Glucose.6.3.5,Glucose.6.5.2,0.611718443895314,0,5,2,6,6,TRUE,FALSE
Glucose.6.4.5,Glucose.6.5.2,0.591595909119783,0,5,2,6,6,TRUE,FALSE
Glucose.6.5.5,Glucose.6.5.2,0.538492306534342,0,5,2,6,6,TRUE,FALSE
Glucose.6.6.5,Glucose.6.5.2,0.62035642309007,0,5,2,6,6,TRUE,FALSE
Glucose.6.7.5,Glucose.6.5.2,0.812481700377951,0,5,2,6,6,TRUE,FALSE
Glucose.6.8.5,Glucose.6.5.2,0.602125708977463,0.0442719436526067,5,2,6,6,TRUE,FALSE
Glucose.2.1.6,Glucose.6.5.2,0.640885861535289,0.11963328342525,6,2,2,6,FALSE,FALSE
Glucose.2.2.6,Glucose.6.5.2,0.774053462124104,0.120829677301424,6,2,2,6,FALSE,FALSE
Glucose.2.3.6,Glucose.6.5.2,0.638068145452085,0.386478100600556,6,2,2,6,FALSE,FALSE
Glucose.2.4.6,Glucose.6.5.2,0.317205222290521,0.181151120684062,6,2,2,6,FALSE,FALSE
Glucose.2.5.6,Glucose.6.5.2,0.820933411443077,0.216865902971923,6,2,2,6,FALSE,FALSE
Glucose.2.6.6,Glucose.6.5.2,0.498794788068029,0.448967954221198,6,2,2,6,FALSE,FALSE
Glucose.2.7.6,Glucose.6.5.2,0.806008522040188,0,6,2,2,6,FALSE,FALSE
Glucose.2.8.6,Glucose.6.5.2,0.482553523414684,0.46381013104628,6,2,2,6,FALSE,FALSE
Glucose.6.1.6,Glucose.6.5.2,0.762424678743733,0,6,2,6,6,TRUE,FALSE
Glucose.6.2.6,Glucose.6.5.2,0.383218212285936,0,6,2,6,6,TRUE,FALSE
Glucose.6.3.6,Glucose.6.5.2,0.588963215749037,0,6,2,6,6,TRUE,FALSE
Glucose.6.4.6,Glucose.6.5.2,0.5497848817064,0,6,2,6,6,TRUE,FALSE
Glucose.6.5.6,Glucose.6.5.2,0.580347045682008,0,6,2,6,6,TRUE,FALSE
Glucose.6.6.6,Glucose.6.5.2,0.595469853254246,0,6,2,6,6,TRUE,FALSE
Glucose.6.7.6,Glucose.6.5.2,0.628160886790229,0,6,2,6,6,TRUE,FALSE
Glucose.6.8.6,Glucose.6.5.2,0.605082239561902,0,6,2,6,6,TRUE,FALSE
Glucose.2.1.7,Glucose.6.5.2,0.538409496526553,0.695828062313427,7,2,2,6,FALSE,FALSE
Glucose.2.2.7,Glucose.6.5.2,0.813497361472822,0.0273283794839977,7,2,2,6,FALSE,FALSE
Glucose.2.3.7,Glucose.6.5.2,0.42406204371965,0.428635128163571,7,2,2,6,FALSE,FALSE
Glucose.2.4.7,Glucose.6.5.2,0.542593550591807,0.0336957942902393,7,2,2,6,FALSE,FALSE
Glucose.2.5.7,Glucose.6.5.2,0.820933411443077,0.0882684832593256,7,2,2,6,FALSE,FALSE
Glucose.2.6.7,Glucose.6.5.2,0.46461697042278,0.0523408715677599,7,2,2,6,FALSE,FALSE
Glucose.2.7.7,Glucose.6.5.2,0.806800563353155,0,7,2,2,6,FALSE,FALSE
Glucose.2.8.7,Glucose.6.5.2,0.426765977627138,0.168600723721293,7,2,2,6,FALSE,FALSE
Glucose.6.1.7,Glucose.6.5.2,0.528513489498534,0,7,2,6,6,TRUE,FALSE
Glucose.6.2.7,Glucose.6.5.2,0.812501315216941,0,7,2,6,6,TRUE,FALSE
Glucose.6.3.7,Glucose.6.5.2,0.730800345914582,0,7,2,6,6,TRUE,FALSE
Glucose.6.4.7,Glucose.6.5.2,0.635664479661549,0,7,2,6,6,TRUE,FALSE
Glucose.6.5.7,Glucose.6.5.2,0.664898243363264,0,7,2,6,6,TRUE,FALSE
Glucose.6.6.7,Glucose.6.5.2,0.592027714466169,0,7,2,6,6,TRUE,FALSE
Glucose.6.7.7,Glucose.6.5.2,0.591247242842165,0,7,2,6,6,TRUE,FALSE
Glucose.6.8.7,Glucose.6.5.2,0.69713291881423,0.337274911140978,7,2,6,6,TRUE,FALSE
Glucose.2.1.8,Glucose.6.5.2,0.478248097755166,0.318646184361925,8,2,2,6,FALSE,FALSE
Glucose.2.2.8,Glucose.6.5.2,0.720622183288899,0.00525246092706161,8,2,2,6,FALSE,FALSE
Glucose.2.3.8,Glucose.6.5.2,0.573722981064131,0.368465763129558,8,2,2,6,FALSE,FALSE
Glucose.2.4.8,Glucose.6.5.2,0.238629384239148,0.407027048662806,8,2,2,6,FALSE,FALSE
Glucose.2.5.8,Glucose.6.5.2,0.820933411443077,0.0798753695031631,8,2,2,6,FALSE,FALSE
Glucose.2.6.8,Glucose.6.5.2,0.257517255352793,0.192258254821802,8,2,2,6,FALSE,FALSE
Glucose.2.7.8,Glucose.6.5.2,0.795204467778381,0,8,2,2,6,FALSE,FALSE
Glucose.2.8.8,Glucose.6.5.2,0.287956453817614,0.174389627219355,8,2,2,6,FALSE,FALSE
Glucose.6.1.8,Glucose.6.5.2,0.61897687664655,0,8,2,6,6,TRUE,FALSE
Glucose.6.2.8,Glucose.6.5.2,0.817311731714786,0,8,2,6,6,TRUE,FALSE
Glucose.6.3.8,Glucose.6.5.2,0.57696892829006,0,8,2,6,6,TRUE,FALSE
Glucose.6.4.8,Glucose.6.5.2,0.594329740456196,0,8,2,6,6,TRUE,FALSE
Glucose.6.5.8,Glucose.6.5.2,0.608073428422181,0,8,2,6,6,TRUE,FALSE
Glucose.6.6.8,Glucose.6.5.2,0.590133009797745,0,8,2,6,6,TRUE,FALSE
Glucose.6.7.8,Glucose.6.5.2,0.805616796474195,0,8,2,6,6,TRUE,FALSE
Glucose.6.8.8,Glucose.6.5.2,0.810682672232753,0,8,2,6,6,TRUE,FALSE
Glucose.2.1.9,Glucose.6.5.2,0.576934428859809,0.160773396046711,9,2,2,6,FALSE,FALSE
Glucose.2.2.9,Glucose.6.5.2,0.674470205510391,0.254609911114282,9,2,2,6,FALSE,FALSE
Glucose.2.3.9,Glucose.6.5.2,0.637637797996265,0.746508833467008,9,2,2,6,FALSE,FALSE
Glucose.2.4.9,Glucose.6.5.2,0.544163854012356,0.748795072039347,9,2,2,6,FALSE,FALSE
Glucose.2.5.9,Glucose.6.5.2,0.820933411443077,0.720899254592407,9,2,2,6,FALSE,FALSE
Glucose.2.6.9,Glucose.6.5.2,0.522393375726753,0.160747070214163,9,2,2,6,FALSE,FALSE
Glucose.2.7.9,Glucose.6.5.2,0.7736096476044,0,9,2,2,6,FALSE,FALSE
Glucose.2.8.9,Glucose.6.5.2,0.94875750207803,0.335014731464408,9,2,2,6,FALSE,FALSE
Glucose.6.1.9,Glucose.6.5.2,0.657387647501883,0,9,2,6,6,TRUE,FALSE
Glucose.6.2.9,Glucose.6.5.2,0.65863995218678,0,9,2,6,6,TRUE,FALSE
Glucose.6.3.9,Glucose.6.5.2,0.813632659473152,0,9,2,6,6,TRUE,FALSE
Glucose.6.4.9,Glucose.6.5.2,0.744274303304888,0,9,2,6,6,TRUE,FALSE
Glucose.6.5.9,Glucose.6.5.2,0.573607996071897,0,9,2,6,6,TRUE,FALSE
Glucose.6.6.9,Glucose.6.5.2,0.649666559066509,0,9,2,6,6,TRUE,FALSE
Glucose.6.7.9,Glucose.6.5.2,0.811681993639129,0,9,2,6,6,TRUE,FALSE
Glucose.6.8.9,Glucose.6.5.2,0.775830613440455,0.149986778781882,9,2,6,6,TRUE,FALSE
