Comparison,Threshold,Run,t,p
GlcGlc-GlcCit,0.9,9,-17.0201801198949,2.43511129645166e-56
CitCit-GlcCit,0.9,9,-15.9000285329629,7.41517732659663e-48
GlcGlc-CitCit,0.91,9,0.150825428003493,0.880156351378539
GlcGlc-GlcCit,0.91,9,-16.4555358394758,7.82742975717387e-53
CitCit-GlcCit,0.91,9,-14.5400855469651,4.70261870942551e-41
GlcGlc-CitCit,0.92,9,0.395304166799256,0.692745788750415
GlcGlc-GlcCit,0.92,9,-16.4498255205443,8.13435278501522e-52
CitCit-GlcCit,0.92,9,-15.6525444728516,5.35950227024461e-46
GlcGlc-CitCit,0.93,9,-0.586020812255108,0.558084773380807
GlcGlc-GlcCit,0.93,9,-18.6137451491683,4.6153071389731e-62
CitCit-GlcCit,0.93,9,-16.6672942939357,3.05746152642212e-50
GlcGlc-CitCit,0.94,9,-0.278641682966821,0.780625231165513
GlcGlc-GlcCit,0.94,9,-18.1095010137294,1.60461467935698e-57
CitCit-GlcCit,0.94,9,-17.1232324448451,1.30088605453588e-51
GlcGlc-CitCit,0.95,9,0.431406492512132,0.666367549621131
GlcGlc-GlcCit,0.95,9,-16.4747029654601,1.99226221311267e-47
CitCit-GlcCit,0.95,9,-17.2422940137588,3.14329430938858e-51
GlcGlc-CitCit,0.96,9,1.23968714471329,0.215793682662761
GlcGlc-GlcCit,0.96,9,-15.923390130959,8.73645969914852e-44
CitCit-GlcCit,0.96,9,-18.5295056715161,4.54911084702169e-56
GlcGlc-CitCit,0.97,9,0.714116219899229,0.475608417024089
GlcGlc-GlcCit,0.97,9,-15.7640015969221,5.99686197017054e-42
CitCit-GlcCit,0.97,9,-17.5176677555376,1.96682755492976e-50
GlcGlc-CitCit,0.98,9,0.108313660933844,0.913814950415724
GlcGlc-GlcCit,0.98,9,-15.4372339167109,2.26528265105675e-39
CitCit-GlcCit,0.98,9,-16.8223902010048,1.27002854639801e-46
GlcGlc-CitCit,0.99,9,3.27792978001748,0.00126273205479352
GlcGlc-GlcCit,0.99,9,-17.8030562686591,1.36838199749452e-44
CitCit-GlcCit,0.99,9,-29.8993160591359,8.41697152360137e-76
GlcGlc-CitCit,0.9925,9,2.66707050243412,0.00847272614940008
GlcGlc-GlcCit,0.9925,9,-18.8642099219805,5.24438141488202e-45
CitCit-GlcCit,0.9925,9,-31.237884422132,2.82062808160725e-66
GlcGlc-CitCit,0.995,9,1.97602183084201,0.0506811862587575
