Comparison,Threshold,Run,t,p
One-Neither,0.897032067318627,72,2.04202781977874,0.0622899005350203
Both-One,0.897032067318627,73,3.6294764829792,0.00044814086733913
Both-Neither,0.897032067318627,73,0.689104765167951,0.492628081665835
One-Neither,0.897032067318627,73,-3.27591227506083,0.0018162469784062
Both-One,0.897032067318627,74,3.11383915518537,0.00280457116215361
Both-Neither,0.897032067318627,74,1.18828671695328,0.23756939717454
One-Neither,0.897032067318627,74,-2.17436542076281,0.0338771347005946
Both-One,0.897032067318627,75,5.85293771911238,2.90000107599088e-07
Both-Neither,0.897032067318627,75,1.17543741166283,0.281535094544005
One-Neither,0.897032067318627,75,-2.03653815873279,0.078853176696638
Both-One,0.897032067318627,76,5.74402822627042,2.45571767608562e-07
Both-Neither,0.897032067318627,76,4.00601450490564,0.000194296961990325
One-Neither,0.897032067318627,76,-3.1398441857077,0.00261847101167218
Both-One,0.897032067318627,77,3.12157497352999,0.00526351539470907
Both-Neither,0.897032067318627,77,1.0044562850679,0.325753352195486
One-Neither,0.897032067318627,77,-1.71752877956114,0.0966150585070875
Both-One,0.897032067318627,78,4.61429375515867,1.09132594352834e-05
Both-Neither,0.897032067318627,78,2.03107471855224,0.0498261786422023
One-Neither,0.897032067318627,78,-1.66192809568065,0.10496825920939
Both-One,0.897032067318627,79,6.44201520578178,2.9641772010641e-09
Both-Neither,0.897032067318627,79,2.93434591856589,0.00495783706217943
One-Neither,0.897032067318627,79,-2.93930512421351,0.00506903810484727
Both-One,0.897032067318627,80,5.65230995670112,1.24963069123031e-07
Both-Neither,0.897032067318627,80,3.56697192445604,0.000585340006766958
One-Neither,0.897032067318627,80,-1.55919157479423,0.124741746796402
Both-One,0.897032067318627,81,2.33051305011808,0.125545243951454
Both-Neither,0.897032067318627,81,2.74988203984567,0.00677031982617384
One-Neither,0.897032067318627,81,-1.47573544193258,0.271545039695545
Both-One,0.897032067318627,82,4.74755569436642,1.23290848430604e-05
Both-Neither,0.897032067318627,82,1.06379225344897,0.299493606402876
One-Neither,0.897032067318627,82,-2.85720555132427,0.00814503178259825
Both-One,0.897032067318627,83,5.09782156605733,1.51209427192719e-06
Both-Neither,0.897032067318627,83,1.36565028377235,0.175158429890907
One-Neither,0.897032067318627,83,-4.73717731216594,8.71266226191287e-06
Both-One,0.897032067318627,84,4.50919453276606,0.000310023223770447
Both-Neither,0.897032067318627,84,1.63214884610515,0.118776474296811
One-Neither,0.897032067318627,84,-2.94741297272442,0.00779965318215945
Both-One,0.897032067318627,85,2.61907096199566,0.015797775024799
Both-Neither,0.897032067318627,85,1.03770871161899,0.306691966970958
One-Neither,0.897032067318627,85,-1.89099852699419,0.070086909190973
Both-One,0.897032067318627,86,3.31304794166197,0.00150881254243834
Both-Neither,0.897032067318627,86,2.66777254363108,0.0146691486040049
One-Neither,0.897032067318627,86,0.236601676147006,0.814491977152617
Both-One,0.897032067318627,87,5.6356604501712,2.33928058932979e-07
Both-Neither,0.897032067318627,87,2.6622038884259,0.0147642226329644
