Comparison,Threshold,Run,t,p
One-Neither,0.933022515351376,58,0.2390968544874,0.812481679470844
Both-One,0.933022515351376,59,1.66325946115355,0.115575492030276
Both-Neither,0.933022515351376,59,5.99363496497578,6.52854991338114e-07
One-Neither,0.933022515351376,59,1.47420226222948,0.169376363330316
Both-One,0.933022515351376,60,1.98646638057124,0.0530639778783608
Both-Neither,0.933022515351376,60,2.76981655524659,0.00823594570053946
One-Neither,0.933022515351376,60,0.219072497798351,0.828027626457912
Both-One,0.933022515351376,61,0.751876413029231,0.491336985373037
Both-Neither,0.933022515351376,61,2.04778422604311,0.0427651384157337
One-Neither,0.933022515351376,61,-0.209151051939746,0.843854173636458
Both-One,0.933022515351376,62,3.5102230435786,0.00126540171352426
Both-Neither,0.933022515351376,62,3.27969634521108,0.00155438256316353
One-Neither,0.933022515351376,62,-0.94639661994858,0.350824090292134
Both-One,0.933022515351376,63,8.36413584649389,7.35254471637891e-11
Both-Neither,0.933022515351376,63,7.83373655056446,1.82232762809684e-10
One-Neither,0.933022515351376,63,-1.43345984573603,0.158582713552767
Both-One,0.933022515351376,64,0.591176639704746,0.563326562960092
Both-Neither,0.933022515351376,64,8.49225413074888,2.04115712474072e-12
One-Neither,0.933022515351376,64,1.74557827099126,0.103985455625159
Both-One,0.933022515351376,65,5.13174345441358,1.34360560213095e-05
Both-Neither,0.933022515351376,65,7.71609848052629,2.09191541400207e-09
One-Neither,0.933022515351376,65,0.502120322522252,0.620118516714285
Both-One,0.933022515351376,66,3.21874252159623,0.00203383187120885
Both-Neither,0.933022515351376,66,7.47072729578084,6.95057609782118e-12
One-Neither,0.933022515351376,66,2.49452066187228,0.0155866817411618
Both-One,0.933022515351376,67,2.41847905243871,0.0203669302249026
Both-Neither,0.933022515351376,67,6.21397121930435,2.440597196002e-08
One-Neither,0.933022515351376,67,2.59748108490239,0.0131196199983483
Both-One,0.933022515351376,68,0.770649067447435,0.445827927481449
Both-Neither,0.933022515351376,68,2.44213840956889,0.0162172246415718
One-Neither,0.933022515351376,68,0.857343415416118,0.397347813331067
Both-One,0.933022515351376,69,4.50883972280103,0.000734666261232837
Both-Neither,0.933022515351376,69,4.77485218888798,4.05933887231607e-05
One-Neither,0.933022515351376,69,-0.492368326704388,0.65104062227089
Both-One,0.933022515351376,70,0.623342705872854,0.554169621085227
Both-Neither,0.933022515351376,70,4.00040422379917,0.000134863821191646
One-Neither,0.933022515351376,70,0.396511213172099,0.704847690574866
Both-One,0.933022515351376,71,3.39297803847738,0.0013690708205086
Both-Neither,0.933022515351376,71,6.41098635761285,3.33681772215206e-09
One-Neither,0.933022515351376,71,1.16911670915053,0.248711418138294
Both-One,0.933022515351376,72,1.79265737918714,0.0769162293538215
Both-Neither,0.933022515351376,72,4.91594006189406,4.40658116130851e-06
