Comparison,Threshold,Run,t,p
Both-One,0.94,90,4.64486016069022,3.25750396513312e-05
Both-Neither,0.94,90,13.6839564808709,1.58017315355501e-16
One-Neither,0.94,90,3.27223278373985,0.00315621883457205
Both-One,0.95,90,4.64486016069022,3.25750396513312e-05
Both-Neither,0.95,90,13.6839564808709,1.58017315355501e-16
One-Neither,0.95,90,3.27223278373985,0.00315621883457205
Both-One,0.96,90,5.29036344074469,3.79215336031379e-06
Both-Neither,0.96,90,13.6850443574501,1.55103522760415e-16
One-Neither,0.96,90,3.03551396513643,0.00576055966794166
Both-One,0.97,90,7.51800372695733,7.89644630943122e-10
Both-Neither,0.97,90,13.0494402045991,1.91758539956992e-15
One-Neither,0.97,90,3.2306615205525,0.00412027557465388
Both-One,0.98,90,6.56604185781204,5.24322178685778e-08
Both-Neither,0.98,90,12.9937124370139,2.01615482796549e-15
One-Neither,0.98,90,4.22723070069993,0.000633863188085577
Both-One,0.99,90,2.77675439564975,0.0103829331603367
Both-Neither,0.99,90,8.61445292252467,4.03423437849359e-08
One-Neither,0.99,90,6.46509231020962,0.000265385797963086
Both-One,0.9925,90,1.51066937577942,0.184763022870713
Both-Neither,0.9925,90,8.63072383581189,3.82137839728461e-08
One-Neither,0.9925,90,3.62903896821063,0.0350633872847485
Both-One,0.995,90,,
Both-Neither,0.995,90,,
One-Neither,0.995,90,,
Both-One,0.9,91,0.611961722665717,0.542659449421307
Both-Neither,0.9,91,8.65966790324822,9.43526706220983e-11
One-Neither,0.9,91,6.11534910168585,3.83721047331293e-07
Both-One,0.91,91,1.07299473513903,0.287292872643927
Both-Neither,0.91,91,8.65966790324822,9.43526706220983e-11
One-Neither,0.91,91,5.70339230828888,1.68802805340287e-06
Both-One,0.92,91,1.07299473513903,0.287292872643927
Both-Neither,0.92,91,8.72105876311223,7.36352654497245e-11
One-Neither,0.92,91,5.75932495128456,1.39783731023359e-06
Both-One,0.93,91,1.30250548606534,0.197697719311817
Both-Neither,0.93,91,8.56344902896609,1.31449274594037e-10
One-Neither,0.93,91,5.24553427634726,7.9192319714673e-06
Both-One,0.94,91,1.30803693412443,0.196034159226443
Both-Neither,0.94,91,8.37463090721741,2.05360201920379e-10
One-Neither,0.94,91,4.92279580530746,2.22866787651695e-05
Both-One,0.95,91,1.41224794134583,0.163235954640993
Both-Neither,0.95,91,8.42991438498847,2.07141178857212e-10
One-Neither,0.95,91,4.91598805713864,2.23751483297622e-05
Both-One,0.96,91,1.99720563156988,0.0506359824984124
Both-Neither,0.96,91,8.38166815875634,2.11264488753017e-10
One-Neither,0.96,91,4.46070795551982,9.29383217175364e-05
Both-One,0.97,91,5.28595276391197,2.39162654134646e-06
Both-Neither,0.97,91,8.21452970213555,2.68622566980998e-10
One-Neither,0.97,91,2.92506975929165,0.00612381109034959
Both-One,0.98,91,6.56346148081286,5.00653054031205e-08
Both-Neither,0.98,91,10.4963515813193,2.36482896523246e-12
One-Neither,0.98,91,2.73768552303006,0.0104666894910286
Both-One,0.99,91,2.79740499568346,0.0114497160156108
Both-Neither,0.99,91,4.64169202243461,0.000507138224078967
One-Neither,0.99,91,1.75866020185272,0.105231188322192
Both-One,0.9925,91,1.40675359649189,0.186855090931166
Both-Neither,0.9925,91,4.30448687318235,0.00120582957767295
One-Neither,0.9925,91,2.26654019848472,0.0795032158364981
Both-One,0.995,91,1.74058642559511,0.132402984265736
Both-Neither,0.995,91,4.17798432821465,0.00459285512126746
One-Neither,0.995,91,10.8145360511018,3.18168451198965e-14
Both-One,0.9,92,4.02197195900904,0.000282919600281175
Both-Neither,0.9,92,13.0649570020509,5.07058741102408e-19
One-Neither,0.9,92,3.11784027405243,0.00505593516478348
Both-One,0.91,92,4.02197195900904,0.000282919600281175
Both-Neither,0.91,92,13.1064587186301,4.49267276694694e-19
One-Neither,0.91,92,3.1407269948934,0.00479419836495549
Both-One,0.92,92,4.02197195900904,0.000282919600281175
Both-Neither,0.92,92,13.1064587186301,4.49267276694694e-19
One-Neither,0.92,92,3.1407269948934,0.00479419836495549
Both-One,0.93,92,6.29569064281512,1.10724864102916e-07
Both-Neither,0.93,92,13.2510428872152,4.54398347943352e-19
One-Neither,0.93,92,2.95118194877901,0.00774985403365922
Both-One,0.94,92,9.45869111511813,6.49578598945222e-13
Both-Neither,0.94,92,13.1905041090327,5.42404752802083e-19
One-Neither,0.94,92,1.33719744448093,0.199393783391482
Both-One,0.95,92,10.8732738637244,1.94237105440194e-14
Both-Neither,0.95,92,14.661341939336,2.19399344890302e-19
One-Neither,0.95,92,0.987561547019658,0.338788149373555
Both-One,0.96,92,10.8732738637244,1.94237105440194e-14
Both-Neither,0.96,92,14.64151688946,1.92423531661758e-19
One-Neither,0.96,92,0.999385592027122,0.333029529003373
Both-One,0.97,92,10.0464098081109,4.15364877932751e-12
Both-Neither,0.97,92,14.6339864061845,1.54752154761849e-19
One-Neither,0.97,92,1.24528800109818,0.235445777830367
Both-One,0.98,92,13.67697102155,6.67747714617284e-17
Both-Neither,0.98,92,13.6864639952876,8.99239720575841e-18
One-Neither,0.98,92,1.29458825096184,0.199286147263676
Both-One,0.99,92,,
Both-Neither,0.99,92,,
One-Neither,0.99,92,,
Both-One,0.9925,92,,
Both-Neither,0.9925,92,,
One-Neither,0.9925,92,,
Both-One,0.995,92,,
Both-Neither,0.995,92,,
One-Neither,0.995,92,,
Both-One,0.9,93,7.9551521085279,2.84570610237385e-11
Both-Neither,0.9,93,9.89344934377201,6.57379498054547e-14
One-Neither,0.9,93,2.27454508790225,0.0267989798829692
Both-One,0.91,93,7.9551521085279,2.84570610237385e-11
Both-Neither,0.91,93,9.89344934377201,6.57379498054547e-14
One-Neither,0.91,93,2.27454508790225,0.0267989798829692
Both-One,0.92,93,7.9551521085279,2.84570610237385e-11
Both-Neither,0.92,93,9.89997161288321,5.84048136043062e-14
One-Neither,0.92,93,2.30884028728968,0.0245947924977686
Both-One,0.93,93,7.9551521085279,2.84570610237385e-11
Both-Neither,0.93,93,9.86562785338037,6.384579196341e-14
One-Neither,0.93,93,2.260044853056,0.027616959962278
Both-One,0.94,93,7.81015434109828,4.42156677549934e-11
Both-Neither,0.94,93,9.77077579795763,8.82337968651039e-14
One-Neither,0.94,93,1.87987297781834,0.0662967206421881
Both-One,0.95,93,7.81474311952713,5.24725633197163e-11
Both-Neither,0.95,93,9.77077579795763,8.82337968651039e-14
One-Neither,0.95,93,0.956589668466614,0.346046538766657
Both-One,0.96,93,8.42021444779078,5.33826204474315e-12
Both-Neither,0.96,93,10.5069557291354,8.12576743204384e-15
One-Neither,0.96,93,0.905649622130598,0.37190169705355
Both-One,0.97,93,7.86758715683005,7.43617429111729e-11
Both-Neither,0.97,93,9.61970429706229,3.7995913743047e-13
One-Neither,0.97,93,0.740312249052908,0.464189114391131
Both-One,0.98,93,7.31466750259806,1.00865550870638e-09
Both-Neither,0.98,93,8.73021884010965,2.21156593635829e-11
One-Neither,0.98,93,0.614040711341534,0.54312039619216
Both-One,0.99,93,3.39942393150108,0.00187029926446989
Both-Neither,0.99,93,4.43904738415337,0.000177921149206054
One-Neither,0.99,93,1.0699254678268,0.295443734460758
Both-One,0.9925,93,1.47064517793664,0.161389759673802
Both-Neither,0.9925,93,3.03861834388835,0.00866926511080515
One-Neither,0.9925,93,4.06678628263263,0.000621097788334881
Both-One,0.995,93,-0.320137289062577,0.756171631715957
Both-Neither,0.995,93,1.48964291140383,0.166294491121997
One-Neither,0.995,93,7.03540411036239,7.12319329670668e-10
Both-One,0.9,94,4.20353006277107,0.000145423742623392
Both-Neither,0.9,94,13.5400279307828,9.4339915074699e-19
One-Neither,0.9,94,3.28738119710993,0.002887094102822
Both-One,0.91,94,4.20353006277107,0.000145423742623392
Both-Neither,0.91,94,13.5400279307828,9.4339915074699e-19
One-Neither,0.91,94,3.28738119710993,0.002887094102822
Both-One,0.92,94,5.10796350243718,7.52576796383821e-06
Both-Neither,0.92,94,13.5469595166844,7.43880083838704e-19
One-Neither,0.92,94,3.14205916704388,0.00418684594312902
Both-One,0.93,94,5.818851724259,6.71452032583925e-07
Both-Neither,0.93,94,13.5384596257732,8.95715856676629e-19
One-Neither,0.93,94,2.92644590504819,0.00714198301097937
Both-One,0.94,94,5.59686646150407,1.77722323509852e-06
Both-Neither,0.94,94,13.3613257719788,8.03276914332083e-19
One-Neither,0.94,94,2.82366801540622,0.00932206082099497
Both-One,0.95,94,5.39330663271555,4.32853483084622e-06
Both-Neither,0.95,94,13.3613257719788,8.03276914332083e-19
One-Neither,0.95,94,2.72565771705017,0.0120854308845161
Both-One,0.96,94,5.39330663271555,4.32853483084622e-06
Both-Neither,0.96,94,13.2716238335284,7.75235153086273e-19
One-Neither,0.96,94,2.70213362024021,0.0126944271691504
Both-One,0.97,94,7.33131589938469,4.12373323506981e-09
Both-Neither,0.97,94,12.7339504661743,9.54167095845227e-18
One-Neither,0.97,94,2.13125045612302,0.0438304763470453
Both-One,0.98,94,7.26542144202055,8.34787074382124e-09
Both-Neither,0.98,94,12.7755560269247,6.54076473003858e-18
One-Neither,0.98,94,1.98286369101078,0.0601085839141895
Both-One,0.99,94,5.11475066412167,3.35360425573103e-05
Both-Neither,0.99,94,6.94355014130018,6.92123583096519e-07
One-Neither,0.99,94,1.10423737420774,0.294963428074994
Both-One,0.9925,94,3.67577129399014,0.00405747784612815
Both-Neither,0.9925,94,6.43111069208719,2.72284036991906e-06
One-Neither,0.9925,94,2.48749279713838,0.0919404767385055
Both-One,0.995,94,,
Both-Neither,0.995,94,,
One-Neither,0.995,94,,
Both-One,0.9,95,5.16752194932572,2.95716954511883e-06
Both-Neither,0.9,95,9.79297448324015,6.21339209767273e-11
One-Neither,0.9,95,2.28872656528287,0.0289705896118531
Both-One,0.91,95,5.16752194932572,2.95716954511883e-06
Both-Neither,0.91,95,9.79297448324015,6.21339209767273e-11
One-Neither,0.91,95,2.28872656528287,0.0289705896118531
Both-One,0.92,95,5.16752194932572,2.95716954511883e-06
Both-Neither,0.92,95,9.91923971322794,4.65286256302673e-11
One-Neither,0.92,95,2.40733542488124,0.0221312718123553
Both-One,0.93,95,5.16752194932572,2.95716954511883e-06
Both-Neither,0.93,95,9.89592551129734,4.7973644370606e-11
One-Neither,0.93,95,2.38932680562582,0.023052056476813
Both-One,0.94,95,5.16752194932572,2.95716954511883e-06
Both-Neither,0.94,95,9.89592551129734,4.7973644370606e-11
One-Neither,0.94,95,2.38932680562582,0.023052056476813
Both-One,0.95,95,5.16752194932572,2.95716954511883e-06
Both-Neither,0.95,95,9.89592551129734,4.7973644370606e-11
One-Neither,0.95,95,2.38932680562582,0.023052056476813
Both-One,0.96,95,6.15363004069391,8.11663481066762e-08
Both-Neither,0.96,95,10.4803658902521,1.76970890804074e-11
One-Neither,0.96,95,2.10286984625322,0.0437531596505904
Both-One,0.97,95,8.99372578604927,1.73660623184731e-10
Both-Neither,0.97,95,10.1449067445634,5.55663880993485e-11
One-Neither,0.97,95,1.80672853886822,0.0809770321076191
Both-One,0.98,95,9.71140270891035,1.59133162454145e-10
Both-Neither,0.98,95,11.4379417538964,7.73887371292272e-11
One-Neither,0.98,95,2.19437240149844,0.038984855696018
Both-One,0.99,95,3.6725534334254,0.00310022976357512
Both-Neither,0.99,95,5.15711488906376,0.000561199490400648
One-Neither,0.99,95,2.21366794873241,0.0859398871778276
Both-One,0.9925,95,3.4692414749405,0.0084521592722166
Both-Neither,0.9925,95,4.51667929190685,0.00187411730101247
One-Neither,0.9925,95,11.4125588314776,3.5033779817317e-19
Both-One,0.995,95,,
Both-Neither,0.995,95,,
One-Neither,0.995,95,,
Both-One,0.9,96,0.399462112711685,0.690922489513171
Both-Neither,0.9,96,9.99035935951746,4.14342008843692e-14
One-Neither,0.9,96,6.85540225741597,8.66772026900793e-08
Both-One,0.91,96,0.399462112711685,0.690922489513171
Both-Neither,0.91,96,10.1752587867585,1.94321555661212e-14
One-Neither,0.91,96,6.99825863622157,5.64444064978402e-08
Both-One,0.92,96,0.399462112711685,0.690922489513171
Both-Neither,0.92,96,10.2750833877366,1.29199278437523e-14
One-Neither,0.92,96,7.07535769407968,4.47972583781176e-08
Both-One,0.93,96,0.399462112711685,0.690922489513171
Both-Neither,0.93,96,10.275287532791,1.1558043964608e-14
One-Neither,0.93,96,7.08460884342593,4.23693666188774e-08
Both-One,0.94,96,0.135130806699457,0.893137580095414
Both-Neither,0.94,96,10.2550339925783,1.21110670256275e-14
One-Neither,0.94,96,6.03267486614062,2.2608515245523e-06
Both-One,0.95,96,-0.162433051498094,0.871820655877
Both-Neither,0.95,96,10.2550339925783,1.21110670256275e-14
One-Neither,0.95,96,6.07189907988368,2.93924886241496e-06
Both-One,0.96,96,1.01030038922762,0.320353174093889
Both-Neither,0.96,96,12.0026543429971,9.7943800382252e-17
One-Neither,0.96,96,5.00875308371386,6.07873936858224e-05
Both-One,0.97,96,3.64587360444731,0.00172323633947168
Both-Neither,0.97,96,10.2615137002962,2.08459190971537e-13
One-Neither,0.97,96,1.88372649637825,0.0851506784074011
Both-One,0.98,96,2.82961649185412,0.0190987472653757
Both-Neither,0.98,96,12.5833793320765,1.55574831422478e-15
One-Neither,0.98,96,2.21607159213234,0.0608017300395183
Both-One,0.99,96,0.0469814335962542,0.963242102011931
Both-Neither,0.99,96,6.75480679743821,7.19908986090357e-06
One-Neither,0.99,96,27.4182766975795,3.85729964350165e-34
Both-One,0.9925,96,0.0640758270235031,0.950059446452872
Both-Neither,0.9925,96,5.81976761106674,7.76056609279736e-05
One-Neither,0.9925,96,25.8250040158786,2.51044608232152e-31
Both-One,0.995,96,,
Both-Neither,0.995,96,,
One-Neither,0.995,96,,
Both-One,0.9,97,1.40978189959069,0.165415886229688
Both-Neither,0.9,97,8.17920600787974,1.36472243541674e-08
One-Neither,0.9,97,8.2451539812022,2.83490062094884e-08
Both-One,0.91,97,1.95083776157112,0.0576166326571175
Both-Neither,0.91,97,8.17920600787974,1.36472243541674e-08
One-Neither,0.91,97,8.1017974032368,7.39213919535905e-08
Both-One,0.92,97,1.95083776157112,0.0576166326571175
Both-Neither,0.92,97,8.17920600787974,1.36472243541674e-08
One-Neither,0.92,97,8.1017974032368,7.39213919535905e-08
Both-One,0.93,97,0.696669858251648,0.490918098838763
Both-Neither,0.93,97,6.10042120102678,6.80114467948706e-06
One-Neither,0.93,97,8.1017974032368,7.39213919535905e-08
Both-One,0.94,97,0.696669858251648,0.490918098838763
Both-Neither,0.94,97,6.06963927223199,7.25157957843851e-06
One-Neither,0.94,97,8.05363961188936,8.0801056816046e-08
Both-One,0.95,97,1.05197317419212,0.301567853225967
Both-Neither,0.95,97,6.20608182504991,9.00096134133596e-06
One-Neither,0.95,97,8.05363961188936,8.0801056816046e-08
Both-One,0.96,97,2.84877810236128,0.00905781880878947
Both-Neither,0.96,97,8.14661469908334,9.87314376653724e-07
One-Neither,0.96,97,8.23242225119928,1.13840081147839e-07
Both-One,0.97,97,3.34053824721006,0.00326202041176662
Both-Neither,0.97,97,8.16122924968462,9.62951078076919e-07
One-Neither,0.97,97,9.48055584405358,1.66725736682044e-08
Both-One,0.98,97,3.08475430397609,0.00641543957809665
Both-Neither,0.98,97,7.63055651639997,3.33266303288974e-06
One-Neither,0.98,97,9.63308996079759,1.10341447036285e-08
Both-One,0.99,97,1.00062759681649,0.338478197506207
Both-Neither,0.99,97,4.15384758484325,0.00417381808049111
One-Neither,0.99,97,5.32646146358615,0.000976656649953267
Both-One,0.9925,97,0.657026223404155,0.526669881828802
Both-Neither,0.9925,97,3.72553574332167,0.00962898381028663
One-Neither,0.9925,97,4.96527948289193,0.0039429441301841
Both-One,0.995,97,,
Both-Neither,0.995,97,,
One-Neither,0.995,97,,
Both-One,0.9,98,-1.19700786556332,0.236555451015104
Both-Neither,0.9,98,10.4310509395516,5.58129865181702e-16
One-Neither,0.9,98,8.70586983970468,2.36182229027392e-10
Both-One,0.91,98,-1.19700786556332,0.236555451015104
Both-Neither,0.91,98,10.4310509395516,5.58129865181702e-16
One-Neither,0.91,98,8.70586983970468,2.36182229027392e-10
Both-One,0.92,98,-0.427219437083944,0.671243037077142
Both-Neither,0.92,98,10.4310509395516,5.58129865181702e-16
One-Neither,0.92,98,7.54256121767457,1.93958537618199e-08
Both-One,0.93,98,0.0827053162200539,0.934633894552954
Both-Neither,0.93,98,9.76344344831537,1.907428723311e-14
One-Neither,0.93,98,5.51332933533216,1.55763661379305e-05
Both-One,0.94,98,-0.123129220405712,0.902883262563427
Both-Neither,0.94,98,9.76344344831537,1.907428723311e-14
One-Neither,0.94,98,5.61263979607471,1.5298698372265e-05
Both-One,0.95,98,0.0391307649347477,0.969083085938881
Both-Neither,0.95,98,10.343537272435,5.90229502459306e-15
One-Neither,0.95,98,5.67083267126222,1.70315253698214e-05
Both-One,0.96,98,0.319368054134485,0.752074015970187
Both-Neither,0.96,98,11.2437609543923,2.29821723764464e-16
One-Neither,0.96,98,5.64859917168513,1.75469936479652e-05
Both-One,0.97,98,7.62748920767928,1.76798224262664e-09
Both-Neither,0.97,98,11.173107671207,2.49932524271425e-16
One-Neither,0.97,98,4.48596629902817,0.000168799650601634
Both-One,0.98,98,7.81222123742953,1.55195888852551e-09
Both-Neither,0.98,98,10.7693897772268,1.06248468589257e-14
One-Neither,0.98,98,4.16814798744956,0.00031192785154494
Both-One,0.99,98,6.31698907259399,7.33290799626584e-07
Both-Neither,0.99,98,8.60761677665161,1.01026960836274e-09
One-Neither,0.99,98,4.02913898254732,0.000410316452089764
Both-One,0.9925,98,6.24615621378045,1.6276306432506e-06
Both-Neither,0.9925,98,8.44704412445136,4.32335779981073e-09
One-Neither,0.9925,98,2.84484587434513,0.0151285660720763
Both-One,0.995,98,,
Both-Neither,0.995,98,,
One-Neither,0.995,98,,
Both-One,0.9,99,5.68077697682757,1.70351267750225e-07
Both-Neither,0.9,99,9.73130043554596,1.50994720256089e-14
One-Neither,0.9,99,6.68687850880814,3.17719302503242e-09
Both-One,0.91,99,5.68077697682757,1.70351267750225e-07
Both-Neither,0.91,99,9.7643500825661,1.31551550410947e-14
One-Neither,0.91,99,6.74832224360517,2.43335163045481e-09
Both-One,0.92,99,5.68077697682757,1.70351267750225e-07
Both-Neither,0.92,99,9.87547207116646,8.38074582657918e-15
One-Neither,0.92,99,6.9565748728118,9.95289670805179e-10
Both-One,0.93,99,5.68077697682757,1.70351267750225e-07
Both-Neither,0.93,99,9.90146373726258,7.24494019843605e-15
One-Neither,0.93,99,6.99936050610808,7.90944853828184e-10
Both-One,0.94,99,5.57877871147139,2.50194151531464e-07
Both-Neither,0.94,99,9.90146373726258,7.24494019843605e-15
One-Neither,0.94,99,6.74027303630527,3.55590896811597e-09
Both-One,0.95,99,5.42740578801756,4.28620605411623e-07
Both-Neither,0.95,99,9.90146373726258,7.24494019843605e-15
One-Neither,0.95,99,5.47502892749544,1.31585343969452e-06
Both-One,0.96,99,5.70182426136934,1.37939770747956e-07
Both-Neither,0.96,99,10.1757503882495,3.26219866190946e-15
One-Neither,0.96,99,5.44138116048585,1.44680706857441e-06
Both-One,0.97,99,5.09888265142815,2.02544661737341e-06
Both-Neither,0.97,99,9.1316034111837,4.2251180294336e-13
One-Neither,0.97,99,5.19237506226808,3.0734606682084e-06
Both-One,0.98,99,4.95977003125358,4.50422668088613e-06
Both-Neither,0.98,99,9.4975824804375,2.91308613434723e-13
One-Neither,0.98,99,6.20566630398845,6.88334844489812e-08
Both-One,0.99,99,0.794488096634566,0.43210548790564
Both-Neither,0.99,99,4.58209777384056,6.09950761941719e-05
One-Neither,0.99,99,7.31224846303364,1.87176191743242e-09
Both-One,0.9925,99,0.306132687485226,0.761482331585462
Both-Neither,0.9925,99,4.2262978898037,0.00022190544292414
One-Neither,0.9925,99,6.8083772684326,4.66815647541566e-07
Both-One,0.995,99,0.192190976454447,0.8551545023177
Both-Neither,0.995,99,1.93962594924743,0.104039870412475
One-Neither,0.995,99,7.49856926788717,8.71054809781148e-07
Both-One,0.9,100,2.34848874291849,0.0211631680253436
Both-Neither,0.9,100,9.02687790964182,7.10959953493819e-12
One-Neither,0.9,100,5.00351796552351,9.58512514525863e-06
Both-One,0.91,100,2.34848874291849,0.0211631680253436
Both-Neither,0.91,100,9.02687790964182,7.10959953493819e-12
One-Neither,0.91,100,5.00351796552351,9.58512514525863e-06
Both-One,0.92,100,2.34848874291849,0.0211631680253436
Both-Neither,0.92,100,9.34186456962902,2.47928121242174e-12
One-Neither,0.92,100,5.28701621870943,3.74218178267234e-06
Both-One,0.93,100,2.34848874291849,0.0211631680253436
Both-Neither,0.93,100,9.33654508394195,2.48907576152351e-12
One-Neither,0.93,100,5.28370594069654,3.77298588685683e-06
Both-One,0.94,100,2.38819168843969,0.0191878965791351
Both-Neither,0.94,100,9.3283056292796,2.52438582476096e-12
One-Neither,0.94,100,5.09001795158062,7.59050389936992e-06
Both-One,0.95,100,2.46939803810139,0.0156371234997671
Both-Neither,0.95,100,9.34524443179533,3.70693303057674e-12
One-Neither,0.95,100,5.02974842647047,9.74936508002047e-06
Both-One,0.96,100,2.46939803810139,0.0156371234997671
Both-Neither,0.96,100,9.35460323063555,3.50900939876631e-12
One-Neither,0.96,100,5.04080479786615,9.36450955375734e-06
Both-One,0.97,100,4.99014371088988,4.66649367165384e-06
Both-Neither,0.97,100,8.85917645546794,2.43866990103465e-11
One-Neither,0.97,100,4.95025914343891,1.41655212369661e-05
Both-One,0.98,100,5.12631895651937,3.20651126151798e-06
Both-Neither,0.98,100,9.0962035046766,2.83228816613962e-11
One-Neither,0.98,100,4.60227187818446,5.48001093790743e-05
Both-One,0.99,100,3.10156162517587,0.00341093289749794
Both-Neither,0.99,100,6.48209833000227,3.66976285955736e-07
One-Neither,0.99,100,5.03002974397055,4.21501606360539e-05
Both-One,0.9925,100,2.49069322576066,0.0192185097218667
Both-Neither,0.9925,100,5.55085278882846,2.0235540269528e-05
One-Neither,0.9925,100,5.68860142790015,2.16360268789868e-05
Both-One,0.995,100,,
Both-Neither,0.995,100,,
One-Neither,0.995,100,,
Both-One,0.9,101,-0.533532428868759,0.595068595194751
Both-Neither,0.9,101,7.88565056999308,5.71653835705109e-10
One-Neither,0.9,101,8.98883925672578,2.64483803853799e-12
Both-One,0.91,101,-0.533532428868759,0.595068595194751
Both-Neither,0.91,101,7.88565056999308,5.71653835705109e-10
One-Neither,0.91,101,8.98883925672578,2.64483803853799e-12
Both-One,0.92,101,0.421536829138582,0.674515064149805
Both-Neither,0.92,101,7.98985503052785,3.7441592847282e-10
One-Neither,0.92,101,8.49393456087221,2.8240964473138e-11
Both-One,0.93,101,0.134284288021728,0.893561721453751
Both-Neither,0.93,101,7.45874671582754,3.78230717213532e-09
One-Neither,0.93,101,7.69323181585882,9.01229525348939e-10
Both-One,0.94,101,0.17450543542466,0.861979509853443
Both-Neither,0.94,101,7.45874671582754,3.78230717213532e-09
One-Neither,0.94,101,7.26914415563264,5.83163026857375e-09
Both-One,0.95,101,1.45887533053777,0.150606156748957
Both-Neither,0.95,101,8.03457530869958,1.08435150519171e-08
One-Neither,0.95,101,7.26914415563264,5.83163026857375e-09
Both-One,0.96,101,2.03751828366366,0.0469471630447122
Both-Neither,0.96,101,8.61031078848155,3.645050369849e-09
One-Neither,0.96,101,7.19120805654588,8.12839700588145e-09
Both-One,0.97,101,2.7160842349426,0.00968805107450385
Both-Neither,0.97,101,8.28824300307675,1.10001673134237e-08
One-Neither,0.97,101,7.43592569363432,2.93435367827471e-09
Both-One,0.98,101,1.45410445069116,0.156089211490671
Both-Neither,0.98,101,7.24012546465532,4.42281254354559e-07
One-Neither,0.98,101,8.72822960224663,3.78221632337947e-10
Both-One,0.99,101,0.956935526147228,0.348790067906413
Both-Neither,0.99,101,5.42354817531208,8.36704971175512e-05
One-Neither,0.99,101,5.99302473868521,4.12345329774824e-05
Both-One,0.9925,101,0.636489987752403,0.53150246770027
Both-Neither,0.9925,101,4.96662520081519,0.000233099506655122
One-Neither,0.9925,101,5.58119446755001,0.000162103745104457
Both-One,0.995,101,1.54465870169768,0.183085865978731
Both-Neither,0.995,101,3.07563311856253,0.0239704213155275
One-Neither,0.995,101,6.83627804849479,1.38369928499261e-07
Both-One,0.9,102,1.80095662064828,0.0778026337071256
Both-Neither,0.9,102,6.87722746173237,5.7850236265934e-07
One-Neither,0.9,102,4.54266113510696,8.57794067214045e-05
Both-One,0.91,102,1.80095662064828,0.0778026337071256
Both-Neither,0.91,102,6.90881955806163,5.39514244711841e-07
One-Neither,0.91,102,4.57519718846439,7.83664859492406e-05
Both-One,0.92,102,2.53133621968375,0.014875687578211
Both-Neither,0.92,102,6.97976301134195,4.60690214224644e-07
One-Neither,0.92,102,4.36366887467034,0.00015835797600317
Both-One,0.93,102,2.76034441179129,0.00866359784200555
Both-Neither,0.93,102,6.67105302857083,1.47964114649636e-06
One-Neither,0.93,102,4.03283157683831,0.000425439499051159
Both-One,0.94,102,2.76034441179129,0.00866359784200555
Both-Neither,0.94,102,6.66074335456121,1.51106405070872e-06
One-Neither,0.94,102,4.01988727352394,0.000439856125494943
Both-One,0.95,102,2.74884243417768,0.00962313361158598
Both-Neither,0.95,102,6.79905132436171,3.79306602372227e-06
One-Neither,0.95,102,2.82078897669727,0.011602009282692
Both-One,0.96,102,2.74884243417768,0.00962313361158598
Both-Neither,0.96,102,6.80932820520038,3.68333871568442e-06
One-Neither,0.96,102,2.8328351980549,0.0112936080748856
Both-One,0.97,102,4.76987790255079,8.32166363648312e-05
Both-Neither,0.97,102,6.81570598327073,3.6288790801832e-06
One-Neither,0.97,102,3.17696527717214,0.00561420733182247
Both-One,0.98,102,4.63142671178022,0.000145091465086298
Both-Neither,0.98,102,6.52555171768292,8.32279632456161e-06
One-Neither,0.98,102,3.17199298913018,0.00551087887786892
Both-One,0.99,102,4.00936268506395,0.000695677133182289
Both-Neither,0.99,102,6.5066452486119,8.12339650990138e-06
One-Neither,0.99,102,5.04081224365736,0.000191320012630103
Both-One,0.9925,102,2.43527848745237,0.0314279075873806
Both-Neither,0.9925,102,5.230172462888,0.000191633780574374
One-Neither,0.9925,102,23.2209555762886,5.53733341418742e-36
Both-One,0.995,102,,
Both-Neither,0.995,102,,
One-Neither,0.995,102,,
Both-One,0.9,103,3.78668580773237,0.000348772606567649
Both-Neither,0.9,103,7.9415476941232,2.45211376951417e-10
One-Neither,0.9,103,1.8658758198115,0.0710605032313592
Both-One,0.91,103,3.78668580773237,0.000348772606567649
Both-Neither,0.91,103,7.97764915004695,2.10946870051507e-10
One-Neither,0.91,103,1.90087941148142,0.066149900719276
Both-One,0.92,103,3.78668580773237,0.000348772606567649
Both-Neither,0.92,103,7.97764915004695,2.10946870051507e-10
One-Neither,0.92,103,1.90087941148142,0.066149900719276
Both-One,0.93,103,3.78668580773237,0.000348772606567649
Both-Neither,0.93,103,7.97764915004695,2.10946870051507e-10
One-Neither,0.93,103,1.90087941148142,0.066149900719276
Both-One,0.94,103,3.87438696143591,0.000269945971289492
Both-Neither,0.94,103,7.97300813112569,2.10287280958382e-10
One-Neither,0.94,103,1.70248515640553,0.098502463048767
Both-One,0.95,103,3.87438696143591,0.000269945971289492
Both-Neither,0.95,103,7.96156271281458,2.14718297089725e-10
One-Neither,0.95,103,1.69715291130088,0.0994970762403814
Both-One,0.96,103,4.02943220929558,0.000163022466515608
Both-Neither,0.96,103,8.14771328787397,1.25301740529418e-10
One-Neither,0.96,103,1.64901042290309,0.109006320081927
Both-One,0.97,103,6.54919123514491,1.46399375405479e-08
Both-Neither,0.97,103,7.86276109170595,3.75543752018036e-10
One-Neither,0.97,103,0.108457445653482,0.914365795115119
Both-One,0.98,103,5.77316346355076,5.65347547093149e-07
Both-Neither,0.98,103,7.70689469859533,1.5355277080208e-09
