Comparison,Threshold,Run,t,p
GlcGlc-GlcCit,0.98,126,-15.625781679189,3.95436808779761e-38
CitCit-GlcCit,0.98,126,-9.35753323009127,2.09850186569953e-16
GlcGlc-CitCit,0.98,127,-0.365483351742138,0.715310621184811
GlcGlc-GlcCit,0.98,127,-19.3655353691148,1.00047739045331e-45
CitCit-GlcCit,0.98,127,-14.1410938335244,4.95931458493556e-29
GlcGlc-CitCit,0.98,128,-2.03250960652405,0.0431793325455132
GlcGlc-GlcCit,0.98,128,-14.9929634278181,2.97748576222985e-37
CitCit-GlcCit,0.98,128,-11.3758713938291,1.30044744950577e-23
GlcGlc-CitCit,0.98,129,-0.0353000399797392,0.971889422069907
GlcGlc-GlcCit,0.98,129,-3.49686578719014,0.00066119073728011
CitCit-GlcCit,0.98,129,-3.96421361287108,0.000124788950640577
GlcGlc-CitCit,0.98,130,-0.140111578963908,0.888751122859982
GlcGlc-GlcCit,0.98,130,-12.1812646969358,1.92703890273802e-23
CitCit-GlcCit,0.98,130,-11.9717084369489,2.94919779004736e-22
GlcGlc-CitCit,0.98,131,-1.16632819280325,0.246298753115926
GlcGlc-GlcCit,0.98,131,-10.1373696695212,2.56558446092997e-19
CitCit-GlcCit,0.98,131,-5.77299865594471,7.44098097967323e-08
GlcGlc-CitCit,0.98,132,1.31039124587464,0.191488422522757
GlcGlc-GlcCit,0.98,132,-5.79700649279484,2.71953874545306e-08
CitCit-GlcCit,0.98,132,-7.67200251285323,1.22362691625361e-12
GlcGlc-CitCit,0.98,133,0.862618753876721,0.389359040197813
GlcGlc-GlcCit,0.98,133,-12.3226758055621,2.84525872756889e-26
CitCit-GlcCit,0.98,133,-14.8610137427335,2.68880424639071e-34
GlcGlc-CitCit,0.98,134,1.73474042870772,0.0850612644276872
GlcGlc-GlcCit,0.98,134,-13.0704691266959,2.16610848297968e-28
CitCit-GlcCit,0.98,134,-12.8725035764426,4.76413295816575e-24
GlcGlc-CitCit,0.98,135,0.805484038301762,0.421648918368769
GlcGlc-GlcCit,0.98,135,-12.0010566157622,1.0651830085607e-25
CitCit-GlcCit,0.98,135,-12.308770390265,2.64185809720028e-24
GlcGlc-CitCit,0.98,136,2.23497392268961,0.0264599737480232
GlcGlc-GlcCit,0.98,136,-7.62776803427965,1.5664308978556e-12
CitCit-GlcCit,0.98,136,-9.88597128594119,5.89801188035242e-18
GlcGlc-CitCit,0.98,137,0.509434661243012,0.611048050933868
GlcGlc-GlcCit,0.98,137,-12.616600095331,7.37150765111278e-24
CitCit-GlcCit,0.98,137,-11.5036169814242,2.61261573679827e-22
GlcGlc-CitCit,0.98,138,7.55696344932009,2.45859314189671e-12
GlcGlc-GlcCit,0.98,138,-7.7119587618288,2.36483691145656e-13
CitCit-GlcCit,0.98,138,-14.474134335239,4.8559056688586e-29
GlcGlc-CitCit,0.98,139,3.85996303843152,0.000159024764443952
GlcGlc-GlcCit,0.98,139,-11.8917936119621,4.12111197697558e-24
CitCit-GlcCit,0.98,139,-19.1542606720293,1.69078461307455e-37
GlcGlc-CitCit,0.98,140,2.71797256880988,0.00706362848860356
GlcGlc-GlcCit,0.98,140,-13.9300438589927,4.77087370293416e-32
CitCit-GlcCit,0.98,140,-17.1191354980329,4.10190096653302e-40
GlcGlc-CitCit,0.98,141,1.92364112003582,0.0560114685088007
GlcGlc-GlcCit,0.98,141,-4.38355014107168,0.000435150508111926
CitCit-GlcCit,0.98,141,-5.43907809286034,5.47751060217916e-05
GlcGlc-CitCit,0.98,142,4.84096230081406,2.21940112768964e-06
GlcGlc-GlcCit,0.98,142,-18.037541330768,1.24856231988194e-50
CitCit-GlcCit,0.98,142,-26.3741709118215,4.29734066148326e-65
GlcGlc-CitCit,0.98,143,-0.62327028032709,0.534164943724919
GlcGlc-GlcCit,0.98,143,-10.7770601574034,3.36436164977818e-20
CitCit-GlcCit,0.98,143,-8.20263661034467,2.28256805800363e-13
GlcGlc-CitCit,0.98,144,3.66358850765675,0.000339619665308081
GlcGlc-GlcCit,0.98,144,-6.57346587373745,8.43114206038034e-10
CitCit-GlcCit,0.98,144,-10.6597787232265,6.42664510527616e-19
GlcGlc-CitCit,0.98,145,1.32994186930853,0.185229660634198
GlcGlc-GlcCit,0.98,145,-8.40354592536555,1.6242751438299e-14
CitCit-GlcCit,0.98,145,-9.81112309678946,1.05144131351153e-17
GlcGlc-CitCit,0.98,146,0.83406583125137,0.406216192394794
GlcGlc-GlcCit,0.98,146,-11.1599260783069,1.72507281634849e-22
CitCit-GlcCit,0.98,146,-9.64106226338866,2.99311081100248e-15
GlcGlc-CitCit,0.98,147,-0.624413772936246,0.533944787928622
GlcGlc-GlcCit,0.98,147,-10.0240215562286,1.72505773154189e-16
CitCit-GlcCit,0.98,147,-6.48616527690436,3.13112971480609e-09
GlcGlc-CitCit,0.98,148,1.04750482258458,0.296546483541328
GlcGlc-GlcCit,0.98,148,-8.30006760961638,1.02927144014142e-14
CitCit-GlcCit,0.98,148,-8.58417692127402,1.76932619160941e-14
GlcGlc-CitCit,0.98,149,1.62496945445011,0.106083091022303
GlcGlc-GlcCit,0.98,149,-13.3436237237676,2.94181268625004e-23
CitCit-GlcCit,0.98,149,-14.20431455674,7.31069111484783e-25
GlcGlc-CitCit,0.98,150,6.71504599899695,1.29753070207306e-10
GlcGlc-GlcCit,0.98,150,-6.78798710382454,6.49538491401638e-10
CitCit-GlcCit,0.98,150,-13.5592336795646,9.9474472392478e-21
GlcGlc-CitCit,0.98,151,-4.02095106382048,0.000157203801430169
GlcGlc-GlcCit,0.98,151,-13.548374043475,1.035976164142e-25
CitCit-GlcCit,0.98,151,-4.01712788003292,0.000150358734346081
GlcGlc-CitCit,0.98,152,1.67404496964078,0.0980520188125605
GlcGlc-GlcCit,0.98,152,-18.38963522396,1.02957987422411e-37
CitCit-GlcCit,0.98,152,-16.5892036298292,2.72205166323194e-29
GlcGlc-CitCit,0.98,153,3.73932283181933,0.000227073179633598
GlcGlc-GlcCit,0.98,153,-5.46366012322361,9.92237753860957e-08
CitCit-GlcCit,0.98,153,-9.79149078170801,1.64474217051657e-18
GlcGlc-CitCit,0.98,154,-1.3630192223729,0.175614369961041
GlcGlc-GlcCit,0.98,154,-14.5222071101124,3.39813009841262e-33
CitCit-GlcCit,0.98,154,-9.31421303065371,2.8975082525296e-15
GlcGlc-CitCit,0.98,155,-2.7289146504306,0.00760371085644023
GlcGlc-GlcCit,0.98,155,-9.34109594546856,1.26126911583611e-17
CitCit-GlcCit,0.98,155,-3.62550246112075,0.000489993646760696
GlcGlc-CitCit,0.98,156,3.00653414997874,0.00299942297281635
GlcGlc-GlcCit,0.98,156,-14.5283061324163,3.3083155285235e-33
CitCit-GlcCit,0.98,156,-19.4500574556091,6.04629994354336e-39
GlcGlc-CitCit,0.98,157,2.8870895079537,0.00427290262657811
GlcGlc-GlcCit,0.98,157,-16.511326168289,4.02192420387118e-41
CitCit-GlcCit,0.98,157,-19.1005282666905,3.86979084550408e-42
GlcGlc-CitCit,0.98,158,1.00213689997625,0.318200237535034
GlcGlc-GlcCit,0.98,158,-7.98896641415799,4.65050678665183e-12
CitCit-GlcCit,0.98,158,-7.83987018537497,4.37161579722549e-12
GlcGlc-CitCit,0.98,159,2.19839047505303,0.0288944475342087
GlcGlc-GlcCit,0.98,159,-17.6163807989697,2.06116687002359e-45
CitCit-GlcCit,0.98,159,-20.7280263613888,6.07369892556643e-50
GlcGlc-CitCit,0.98,160,2.72904979388175,0.00693030227050651
GlcGlc-GlcCit,0.98,160,-14.3528894647644,3.8313315497274e-32
CitCit-GlcCit,0.98,160,-16.5139218885376,1.02009981700103e-33
GlcGlc-CitCit,0.98,161,-1.89921014644334,0.0597186932391753
GlcGlc-GlcCit,0.98,161,-11.4009271286922,7.51074631182887e-21
CitCit-GlcCit,0.98,161,-7.88226994031381,8.77332810136234e-13
GlcGlc-CitCit,0.98,162,3.61900057612749,0.000378508890360702
GlcGlc-GlcCit,0.98,162,-7.86570236250572,4.84239427500633e-13
CitCit-GlcCit,0.98,162,-11.49179794628,2.61677221875263e-21
GlcGlc-CitCit,0.98,163,-0.256308359146718,0.797974145284413
GlcGlc-GlcCit,0.98,163,-13.4186980575968,1.30919163311864e-26
CitCit-GlcCit,0.98,163,-12.5019416258207,7.19271910376632e-25
GlcGlc-CitCit,0.98,164,2.92037123001598,0.00386765607959803
GlcGlc-GlcCit,0.98,164,-8.45088708069061,1.37038210028946e-13
CitCit-GlcCit,0.98,164,-11.0188474767749,4.87993236158572e-19
GlcGlc-CitCit,0.98,165,0.936453527817432,0.350372075590226
GlcGlc-GlcCit,0.98,165,-10.2309019081153,1.20253290292712e-19
CitCit-GlcCit,0.98,165,-13.2683169700373,1.19463279021031e-25
GlcGlc-CitCit,0.98,166,1.39786840845763,0.16436800485341
GlcGlc-GlcCit,0.98,166,-6.09237557563043,1.09059063684566e-08
CitCit-GlcCit,0.98,166,-7.55241027963131,1.17908614174007e-11
GlcGlc-CitCit,0.98,167,-0.572720788954472,0.56769652983669
GlcGlc-GlcCit,0.98,167,-11.0837080366014,1.66959721317713e-20
CitCit-GlcCit,0.98,167,-8.70707061348561,3.46969038109458e-15
GlcGlc-CitCit,0.98,168,-1.21661233252591,0.225681975428214
GlcGlc-GlcCit,0.98,168,-8.71914367968384,3.78391322544087e-13
CitCit-GlcCit,0.98,168,-6.51881499170892,2.47883889495778e-09
GlcGlc-CitCit,0.98,169,-0.968366047114044,0.336261608739971
GlcGlc-GlcCit,0.98,169,-10.053084035561,2.52539630957944e-16
CitCit-GlcCit,0.98,169,-5.45904452111499,5.09667054422197e-07
GlcGlc-CitCit,0.98,170,-2.30847763457204,0.0226188621886391
GlcGlc-GlcCit,0.98,170,-19.5171783677433,1.68619139482531e-46
CitCit-GlcCit,0.98,170,-12.7172101743865,9.37207158883602e-27
GlcGlc-CitCit,0.98,171,1.125082133173,0.262230007936199
GlcGlc-GlcCit,0.98,171,-12.829674806552,4.46972258289182e-29
CitCit-GlcCit,0.98,171,-11.2959497578445,1.681993719259e-19
GlcGlc-CitCit,0.98,172,-0.650998987943169,0.516050761537971
GlcGlc-GlcCit,0.98,172,-13.5919370798012,1.49124117248375e-31
CitCit-GlcCit,0.98,172,-9.86843564869412,4.82979587983451e-17
GlcGlc-CitCit,0.98,173,4.04973117895745,7.44493504611062e-05
GlcGlc-GlcCit,0.98,173,-13.4625474492935,7.8345919506654e-30
CitCit-GlcCit,0.98,173,-16.5824807624069,9.31436251077404e-35
GlcGlc-CitCit,0.98,174,-0.146711816783548,0.883679499018316
GlcGlc-GlcCit,0.98,174,-15.2526268465004,3.10265754831938e-30
CitCit-GlcCit,0.98,174,-10.9759688518651,9.87085306182869e-20
GlcGlc-CitCit,0.98,175,-0.0958179630442327,0.923992274955145
GlcGlc-GlcCit,0.98,175,-11.2079719115983,2.72913996336055e-22
CitCit-GlcCit,0.98,175,-7.1726294428408,6.62743582031579e-10
GlcGlc-CitCit,0.98,176,-0.871427065268838,0.386526715271849
GlcGlc-GlcCit,0.98,176,-11.3644943250592,1.07365376526158e-23
CitCit-GlcCit,0.98,176,-6.78685945752708,1.63076085744519e-09
GlcGlc-CitCit,0.98,177,1.89233021754776,0.0602424227547387
GlcGlc-GlcCit,0.98,177,-11.4789182398997,1.8260891335946e-22
CitCit-GlcCit,0.98,177,-14.7103535510071,2.79455849032468e-28
GlcGlc-CitCit,0.98,178,-6.60333419223406,6.74055089391768e-10
GlcGlc-GlcCit,0.98,178,-20.1655629952074,1.63427535406067e-38
CitCit-GlcCit,0.98,178,-8.62166609125204,5.71892863006085e-15
GlcGlc-CitCit,0.98,179,-3.05331898837328,0.0025944839056317
GlcGlc-GlcCit,0.98,179,-11.8433171686872,4.28622909962914e-17
CitCit-GlcCit,0.98,179,-8.7169250708973,2.67322042012102e-13
GlcGlc-CitCit,0.98,180,3.07911580230236,0.00261597562282832
GlcGlc-GlcCit,0.98,180,-8.28265239899231,2.01942931345212e-14
CitCit-GlcCit,0.98,180,-9.55860160170157,1.34365855451813e-15
GlcGlc-CitCit,0.98,181,3.55873568503471,0.000462307070929973
GlcGlc-GlcCit,0.98,181,-7.56021312903593,4.51676393920742e-12
CitCit-GlcCit,0.98,181,-11.422465949444,8.03983080650979e-21
GlcGlc-CitCit,0.98,182,1.94121928088241,0.053430286675219
GlcGlc-GlcCit,0.98,182,-11.3900679753716,1.29932555928674e-24
CitCit-GlcCit,0.98,182,-13.3978445726556,3.15421116226444e-30
GlcGlc-CitCit,0.98,183,-0.644512275394788,0.520584794186551
GlcGlc-GlcCit,0.98,183,-9.39542726541905,5.51773501123332e-16
CitCit-GlcCit,0.98,183,-7.90085025665086,3.5713658774175e-12
GlcGlc-CitCit,0.98,184,2.86209964466216,0.00524549840336752
GlcGlc-GlcCit,0.98,184,-10.5127499464723,6.62786587550239e-21
CitCit-GlcCit,0.98,184,-10.8018115552988,8.4811337229975e-18
GlcGlc-CitCit,0.98,185,1.58420469889936,0.116965639069809
GlcGlc-GlcCit,0.98,185,-12.0197162988872,1.15504736073962e-25
CitCit-GlcCit,0.98,185,-10.7090535265946,4.63302580134552e-18
GlcGlc-CitCit,0.98,186,1.55240383666479,0.130627494642755
GlcGlc-GlcCit,0.98,186,-8.98612267187592,1.35695574735537e-14
CitCit-GlcCit,0.98,186,-7.13777240663144,9.1216094920577e-09
GlcGlc-CitCit,0.98,187,0.903318322095539,0.36791977432101
GlcGlc-GlcCit,0.98,187,-3.4713809918793,0.000718901984582891
CitCit-GlcCit,0.98,187,-4.35334679859015,3.50260990530017e-05
GlcGlc-CitCit,0.98,188,3.5235642521649,0.000548749967709899
GlcGlc-GlcCit,0.98,188,-13.4457792826425,8.16367536185635e-31
CitCit-GlcCit,0.98,188,-16.1850412678743,3.0241936700158e-31
GlcGlc-CitCit,0.98,189,-2.25757572179608,0.0251627786077106
GlcGlc-GlcCit,0.98,189,-19.455282726003,3.71447823968011e-50
CitCit-GlcCit,0.98,189,-13.6855741150384,2.59068733957059e-29
GlcGlc-CitCit,0.98,190,0.787435794227064,0.431902003895932
GlcGlc-GlcCit,0.98,190,-8.7546272227051,2.55904535379503e-15
CitCit-GlcCit,0.98,190,-8.63730907705092,5.77372558502517e-15
GlcGlc-CitCit,0.98,191,1.5420552925407,0.12453830432066
GlcGlc-GlcCit,0.98,191,-14.871333221312,7.75818631109247e-30
CitCit-GlcCit,0.98,191,-16.1716201463119,1.06277763697886e-31
GlcGlc-CitCit,0.98,192,2.01962374791285,0.0460071707770758
GlcGlc-GlcCit,0.98,192,-6.42518425639978,0.0593945077009302
CitCit-GlcCit,0.98,192,-7.11780916516509,0.022562203926454
GlcGlc-CitCit,0.98,193,-0.694493065966776,0.488195616498906
GlcGlc-GlcCit,0.98,193,-11.3494751416844,3.30032178693628e-20
CitCit-GlcCit,0.98,193,-10.8465172946348,5.37263021023468e-19
GlcGlc-CitCit,0.98,194,2.85047933415045,0.00494618592837288
GlcGlc-GlcCit,0.98,194,-22.0254486390604,1.42115037642867e-62
CitCit-GlcCit,0.98,194,-23.6689112869938,3.23970508012844e-54
GlcGlc-CitCit,0.98,195,0.293400416065198,0.769540064538527
GlcGlc-GlcCit,0.98,195,-12.429723723533,3.38956646173322e-22
CitCit-GlcCit,0.98,195,-12.2022856028162,3.93167004866316e-22
GlcGlc-CitCit,0.98,196,0.232991725374054,0.816083388635694
GlcGlc-GlcCit,0.98,196,-11.261826482817,1.56222792659182e-22
CitCit-GlcCit,0.98,196,-9.96634528222665,1.41637493187022e-17
GlcGlc-CitCit,0.98,197,6.34958299168671,1.05166291322459e-09
GlcGlc-GlcCit,0.98,197,-11.5443011879301,2.22131811467204e-22
CitCit-GlcCit,0.98,197,-20.1341032967941,1.37020563320564e-31
GlcGlc-CitCit,0.98,198,-0.186882904230732,0.851984850298728
GlcGlc-GlcCit,0.98,198,-11.3401179748023,2.3416400381261e-21
CitCit-GlcCit,0.98,198,-10.4039757635507,1.79167307646299e-19
GlcGlc-CitCit,0.98,199,-1.84185112751415,0.0680420660027846
GlcGlc-GlcCit,0.98,199,-8.66977551527715,7.43951057336021e-14
CitCit-GlcCit,0.98,199,-5.39534098523479,3.76037719378153e-07
GlcGlc-CitCit,0.98,200,4.26267813125276,3.29498446513242e-05
GlcGlc-GlcCit,0.98,200,-9.77682190267769,6.74874181002415e-18
CitCit-GlcCit,0.98,200,-14.1624841412535,5.70562000128434e-26
GlcGlc-CitCit,0.98,201,-0.272978821231233,0.785175708130852
GlcGlc-GlcCit,0.98,201,-7.59657422979219,7.22096512260676e-12
CitCit-GlcCit,0.98,201,-6.8772728212517,2.56409349172169e-10
GlcGlc-CitCit,0.98,202,-2.23965001921613,0.0262170307201134
GlcGlc-GlcCit,0.98,202,-12.9075234285296,2.29910624525491e-22
CitCit-GlcCit,0.98,202,-9.92569069143518,2.95218232899021e-17
GlcGlc-CitCit,0.98,203,2.63408369192486,0.00946859495109157
GlcGlc-GlcCit,0.98,203,-9.50463808482131,1.40887271573308e-18
CitCit-GlcCit,0.98,203,-9.75006883531497,4.14955942041611e-17
GlcGlc-CitCit,0.98,204,4.20953459300555,3.42358444947575e-05
GlcGlc-GlcCit,0.98,204,-4.32804864629141,2.65308688782735e-05
CitCit-GlcCit,0.98,204,-8.58936735252303,7.0813684044222e-14
GlcGlc-CitCit,0.98,205,2.24464652568294,0.0258336212645856
GlcGlc-GlcCit,0.98,205,-8.60724977619224,6.15374152292362e-14
CitCit-GlcCit,0.98,205,-11.5076340729041,3.18138764537496e-18
GlcGlc-CitCit,0.98,206,0.408931812187191,0.683208194963027
GlcGlc-GlcCit,0.98,206,-11.0468065351631,1.55060383067332e-20
CitCit-GlcCit,0.98,206,-12.269087570247,2.33930559444901e-22
GlcGlc-CitCit,0.98,207,-0.52601649279176,0.599344414022932
GlcGlc-GlcCit,0.98,207,-12.8051590971513,7.61451036369008e-25
CitCit-GlcCit,0.98,207,-11.9557666238508,8.39513789773998e-23
GlcGlc-CitCit,0.98,208,5.10871710529672,7.8321903191646e-07
GlcGlc-GlcCit,0.98,208,-10.3646940295362,1.23965348786059e-21
CitCit-GlcCit,0.98,208,-15.167628441364,8.70319215669439e-32
GlcGlc-CitCit,0.98,209,-3.06474243014816,0.00245601459632768
GlcGlc-GlcCit,0.98,209,-19.9090924226009,5.94535595839281e-40
CitCit-GlcCit,0.98,209,-15.5200107424344,2.32481628685396e-33
GlcGlc-CitCit,0.98,210,0.625764863175161,0.532891140071364
GlcGlc-GlcCit,0.98,210,-10.4568507095361,2.33384969482366e-20
CitCit-GlcCit,0.98,210,-8.38415161742863,4.81445693224451e-13
GlcGlc-CitCit,0.98,211,-1.34090382167957,0.181820665123499
GlcGlc-GlcCit,0.98,211,-18.1904653994886,1.93124036828685e-46
CitCit-GlcCit,0.98,211,-14.187473502885,2.46450469169315e-31
GlcGlc-CitCit,0.98,212,-0.274157981091257,0.784333953280409
GlcGlc-GlcCit,0.98,212,-13.4882333880294,6.41179969564143e-32
CitCit-GlcCit,0.98,212,-10.5485902128805,3.99688375659406e-19
GlcGlc-CitCit,0.98,213,0.248405862316595,0.804041355031416
GlcGlc-GlcCit,0.98,213,-15.0619125146037,1.07238966414095e-28
CitCit-GlcCit,0.98,213,-15.2417297987821,1.7252792740326e-28
GlcGlc-CitCit,0.98,214,-1.92733652482323,0.0561983005316758
GlcGlc-GlcCit,0.98,214,-12.2658284518605,1.13180914511354e-25
CitCit-GlcCit,0.98,214,-7.24354772503551,1.70070436787897e-11
GlcGlc-CitCit,0.98,215,0.167237786377167,0.867410412151477
GlcGlc-GlcCit,0.98,215,-12.0123249024864,1.17731094169189e-22
CitCit-GlcCit,0.98,215,-11.1913437392057,2.00293704016948e-20
GlcGlc-CitCit,0.98,216,-0.518131043050295,0.605095454186092
GlcGlc-GlcCit,0.98,216,-14.6244318541448,1.30322311791874e-33
CitCit-GlcCit,0.98,216,-12.6880924180844,5.46635714005639e-27
GlcGlc-CitCit,0.98,217,0.150840209107612,0.880308366747414
GlcGlc-GlcCit,0.98,217,-16.2759701859069,2.10717556792714e-36
CitCit-GlcCit,0.98,217,-13.6214729045389,3.97867003904634e-29
GlcGlc-CitCit,0.98,218,-3.80355284776184,0.000193392507082565
GlcGlc-GlcCit,0.98,218,-12.3184055397309,2.07518389684678e-25
CitCit-GlcCit,0.98,218,-5.65748728880592,6.1245962777003e-08
GlcGlc-CitCit,0.98,219,2.6886183178273,0.00838241618865376
GlcGlc-GlcCit,0.98,219,-8.67240948187175,1.03874580913845e-15
CitCit-GlcCit,0.98,219,-9.07946500303443,4.05634463118669e-14
GlcGlc-CitCit,0.98,220,5.63459807970351,6.35352171159922e-08
GlcGlc-GlcCit,0.98,220,-8.96605519193315,3.72769914819091e-16
CitCit-GlcCit,0.98,220,-17.3403021379099,2.02460857616449e-39
GlcGlc-CitCit,0.98,221,2.13263775254223,0.034146101929336
GlcGlc-GlcCit,0.98,221,-7.9280594558753,3.03369932465777e-13
CitCit-GlcCit,0.98,221,-9.77295722058829,1.53350701944019e-17
GlcGlc-CitCit,0.98,222,2.53946171471072,0.0116658178926455
GlcGlc-GlcCit,0.98,222,-10.0252483699216,2.81489198644115e-17
CitCit-GlcCit,0.98,222,-12.9536035406908,2.31436535818235e-21
GlcGlc-CitCit,0.98,223,-3.7685258382396,0.000250042680061296
GlcGlc-GlcCit,0.98,223,-21.7108267280347,1.21008037375314e-60
CitCit-GlcCit,0.98,223,-9.54977175482255,1.49848873001709e-16
GlcGlc-CitCit,0.98,224,3.57436318496479,0.000462752057452292
GlcGlc-GlcCit,0.98,224,-6.0711840207027,1.05788285826127e-08
CitCit-GlcCit,0.98,224,-9.10022951591714,1.79036966724749e-15
GlcGlc-CitCit,0.98,225,1.06453324967122,0.288806979433077
GlcGlc-GlcCit,0.98,225,-10.3013969892352,1.52590978895099e-19
CitCit-GlcCit,0.98,225,-9.16261431380612,4.06110668807557e-16
GlcGlc-CitCit,0.98,226,0.066167538645284,0.947346073007954
GlcGlc-GlcCit,0.98,226,-12.0120726297088,1.98813087419339e-24
CitCit-GlcCit,0.98,226,-10.1598877624203,1.22481741358779e-18
GlcGlc-CitCit,0.98,227,1.28604717518738,0.199659834178801
GlcGlc-GlcCit,0.98,227,-9.72285674890882,3.66253639594011e-17
CitCit-GlcCit,0.98,227,-11.6108832328294,4.00799341963457e-20
GlcGlc-CitCit,0.98,228,1.07976240037718,0.281376716982211
GlcGlc-GlcCit,0.98,228,-16.6376327126889,1.32427642163695e-39
CitCit-GlcCit,0.98,228,-17.34494206435,2.08544314904079e-40
GlcGlc-CitCit,0.98,229,1.1046839144631,0.271651019589326
GlcGlc-GlcCit,0.98,229,-14.0050980647627,6.15438521293527e-33
CitCit-GlcCit,0.98,229,-13.7980764670701,5.2848863839578e-24
GlcGlc-CitCit,0.98,230,-1.34951302259117,0.178381779108244
GlcGlc-GlcCit,0.98,230,-17.9704035557355,9.3393333921078e-38
CitCit-GlcCit,0.98,230,-16.3701092092122,5.16594895146019e-35
GlcGlc-CitCit,0.98,231,1.1481016602698,0.252829908382798
GlcGlc-GlcCit,0.98,231,-8.15566950959309,1.29359308284077e-13
CitCit-GlcCit,0.98,231,-9.05088866017273,3.15418259553497e-15
GlcGlc-CitCit,0.98,232,-0.50691161901026,0.613239753459272
GlcGlc-GlcCit,0.98,232,-7.83592050518872,2.71987709245652e-13
CitCit-GlcCit,0.98,232,-5.01734192242694,2.68521074849821e-06
GlcGlc-CitCit,0.98,233,4.91478696812671,1.58629608915661e-06
GlcGlc-GlcCit,0.98,233,-11.78423650429,4.03807648733379e-25
CitCit-GlcCit,0.98,233,-20.9416707455229,5.42355552954777e-51
GlcGlc-CitCit,0.98,234,-0.56210707897739,0.574871464701075
GlcGlc-GlcCit,0.98,234,-11.2969784758016,1.69523056445147e-22
CitCit-GlcCit,0.98,234,-8.8360246110428,3.74285744319261e-15
GlcGlc-CitCit,0.98,235,-1.87880078680306,0.0614965073562711
GlcGlc-GlcCit,0.98,235,-5.00524011930304,7.06033987658959e-06
CitCit-GlcCit,0.98,235,-3.56276820773593,0.00072378149251805
GlcGlc-CitCit,0.98,236,-1.11771147050449,0.265918072273817
GlcGlc-GlcCit,0.98,236,-11.5964339553288,1.14329704211837e-20
CitCit-GlcCit,0.98,236,-7.84516210081898,1.51266611091416e-12
GlcGlc-CitCit,0.98,237,1.84121558099722,0.0688185123067955
GlcGlc-GlcCit,0.98,237,-15.153388374968,8.15227196241442e-28
CitCit-GlcCit,0.98,237,-12.8120321846904,3.52920703215346e-22
GlcGlc-CitCit,0.98,238,-1.03954430679352,0.30231352118029
GlcGlc-GlcCit,0.98,238,-10.030060809986,1.91037176627891e-17
CitCit-GlcCit,0.98,238,-5.86142479432829,1.07471135789527e-07
GlcGlc-CitCit,0.98,239,0.458850824367294,0.646760872209928
GlcGlc-GlcCit,0.98,239,-25.5762149560651,1.73222667646038e-75
CitCit-GlcCit,0.98,239,-23.1380011939306,3.01692362596972e-57
GlcGlc-CitCit,0.98,240,-1.23733017678565,0.218012009456197
GlcGlc-GlcCit,0.98,240,-9.69501726554018,4.6673110871547e-18
CitCit-GlcCit,0.98,240,-6.65148573089507,4.35372656698205e-10
GlcGlc-CitCit,0.98,241,4.3022137641674,2.8236561669255e-05
GlcGlc-GlcCit,0.98,241,-7.83874531238357,6.22184378233584e-13
CitCit-GlcCit,0.98,241,-14.0483494600669,2.70447552033288e-26
GlcGlc-CitCit,0.98,242,0.548444055552605,0.584151207770997
GlcGlc-GlcCit,0.98,242,-13.6209279621859,6.14960037222583e-27
CitCit-GlcCit,0.98,242,-16.4973759727493,5.81614578655689e-35
GlcGlc-CitCit,0.98,243,2.03492877476183,0.0430786142533945
GlcGlc-GlcCit,0.98,243,-6.99331201990916,3.72094820060948e-11
CitCit-GlcCit,0.98,243,-9.91928460834388,3.33457651907535e-18
GlcGlc-CitCit,0.98,244,-0.192112416250362,0.847921606924019
GlcGlc-GlcCit,0.98,244,-11.3117447699834,6.36247592867876e-24
CitCit-GlcCit,0.98,244,-8.87379798733107,5.05000613499793e-15
GlcGlc-CitCit,0.98,245,2.18436169007236,0.0299825632907065
GlcGlc-GlcCit,0.98,245,-16.4825477959727,2.3216849600205e-37
CitCit-GlcCit,0.98,245,-19.758690184422,4.29082144261517e-40
GlcGlc-CitCit,0.98,246,-1.09131625102563,0.27748573883489
GlcGlc-GlcCit,0.98,246,-5.50480851752478,3.07372765194603e-06
CitCit-GlcCit,0.98,246,-3.90696955479621,0.000265431772595847
GlcGlc-CitCit,0.98,247,0.36669205095268,0.714381367550995
GlcGlc-GlcCit,0.98,247,-8.15619717033711,4.48359899393905e-14
CitCit-GlcCit,0.98,247,-6.91026906830363,1.28035928223691e-10
GlcGlc-CitCit,0.98,248,-0.329806634518365,0.74271802871828
GlcGlc-GlcCit,0.98,248,-5.49327262896735,1.34134466767198e-06
CitCit-GlcCit,0.98,248,-3.56210261615942,0.000732138036763822
GlcGlc-CitCit,0.98,249,1.99554818642029,0.0474976050407772
GlcGlc-GlcCit,0.98,249,-15.1219778732861,2.58421478332182e-31
CitCit-GlcCit,0.98,249,-14.4517166290325,1.10494526554217e-31
GlcGlc-CitCit,0.98,250,3.93980732600782,0.000120867644122541
GlcGlc-GlcCit,0.98,250,-11.6210271616995,1.67637913903104e-25
CitCit-GlcCit,0.98,250,-14.9027262085555,4.67697240925969e-29
GlcGlc-CitCit,0.98,251,0.85811151950226,0.391716772211097
GlcGlc-GlcCit,0.98,251,-12.5647965716569,4.32916504344147e-24
CitCit-GlcCit,0.98,251,-13.0437297731434,6.91312061802931e-25
GlcGlc-CitCit,0.98,252,-1.76522461561996,0.0790062322369128
GlcGlc-GlcCit,0.98,252,-5.90764646735476,8.48871594127222e-08
